"","recall","mut.rate","mut.rate.rank","model.name"
"1527",0.04,8.66413400388886e-06,0.776061776061776,"poisson.FDR.0.05"
"1528",0.02,6.07968996170766e-06,0.644687358973073,"poisson.FDR.0.05"
"1529",0.01,5.6938219670574e-06,0.618161761018904,"poisson.FDR.0.05"
"1530",0,3.98706857869615e-06,0.467331895903324,"poisson.FDR.0.05"
"1531",0,3.98854858205003e-06,0.467582610439753,"poisson.FDR.0.05"
"1532",0.01,6.87352157829565e-06,0.693125407411122,"poisson.FDR.0.05"
"1533",0.2,2.06346445554987e-05,0.961490247204533,"poisson.FDR.0.05"
"1534",0.04,1.22020854939903e-05,0.876849019706163,"poisson.FDR.0.05"
"1535",0.02,5.66082728158501e-06,0.615554329840044,"poisson.FDR.0.05"
"1536",0.02,7.64143883045064e-06,0.734142305570877,"poisson.FDR.0.05"
"1537",0.06,1.08294298803957e-05,0.845058416486988,"poisson.FDR.0.05"
"1538",0,7.33899988018022e-06,0.719199719199719,"poisson.FDR.0.05"
"1539",0.08,1.2879139157115e-05,0.889384746527604,"poisson.FDR.0.05"
"1540",0.41,2.96088308608496e-05,0.983954269668555,"poisson.FDR.0.05"
"1541",0.01,1.14511424262438e-05,0.861455147169433,"poisson.FDR.0.05"
"1542",0.03,8.1346012417531e-06,0.755152183723612,"poisson.FDR.0.05"
"1543",0.05,1.20111518590881e-05,0.873188587474302,"poisson.FDR.0.05"
"1544",0.05,1.1507092327946e-05,0.862758862758863,"poisson.FDR.0.05"
"1545",0.03,7.40580020607611e-06,0.723010580153437,"poisson.FDR.0.05"
"1546",0.21,1.44763792820903e-05,0.913653913653914,"poisson.FDR.0.05"
"1547",0.45,4.68029699096978e-05,0.994484280198566,"poisson.FDR.0.05"
"1548",0.04,8.96546406884692e-06,0.787444216015645,"poisson.FDR.0.05"
"1549",0.01,3.81959815313645e-06,0.448478162763877,"poisson.FDR.0.05"
"1550",0.01,9.13013268170856e-06,0.793210650353507,"poisson.FDR.0.05"
"1551",0.05,1.44554837662149e-05,0.913403199117485,"poisson.FDR.0.05"
"1552",0,1.17721641429969e-05,0.868324725467583,"poisson.FDR.0.05"
"1553",0.2,2.70952844739118e-05,0.979792408363837,"poisson.FDR.0.05"
"1554",0.05,1.15048244975032e-05,0.862708719851577,"poisson.FDR.0.05"
"1555",0.19,1.76373653023336e-05,0.944892944892945,"poisson.FDR.0.05"
"1556",0.04,1.32495132438003e-05,0.89605375319661,"poisson.FDR.0.05"
"1557",0,8.82531721400461e-07,0.101238529809958,"poisson.FDR.0.05"
"1558",0.01,1.82985548743291e-06,0.21676778819636,"poisson.FDR.0.05"
"1559",0,1.48792565908088e-06,0.178358321215464,"poisson.FDR.0.05"
"1560",0.04,1.38394957865192e-05,0.904277189991476,"poisson.FDR.0.05"
"1561",0.21,1.85127014012781e-05,0.950859950859951,"poisson.FDR.0.05"
"1562",0,2.20390436318709e-06,0.26044226044226,"poisson.FDR.0.05"
"1563",0.13,1.64440131011643e-05,0.935064935064935,"poisson.FDR.0.05"
"1564",0.01,2.76174677166119e-06,0.325878754450183,"poisson.FDR.0.05"
"1565",0,2.74970775756904e-06,0.324524895953467,"poisson.FDR.0.05"
"1566",0.09,1.59912101704284e-05,0.929749786892644,"poisson.FDR.0.05"
"1567",0.01,3.1888638413336e-06,0.376723662437948,"poisson.FDR.0.05"
"1568",0.26,2.03793959775998e-05,0.960637817780675,"poisson.FDR.0.05"
"1569",0.04,1.42618389850417e-05,0.910695482124054,"poisson.FDR.0.05"
"1570",0,4.1545187101364e-06,0.484631198916913,"poisson.FDR.0.05"
"1571",0.01,3.12865703408071e-06,0.369402797974227,"poisson.FDR.0.05"
"1572",0.01,1.48531815131771e-06,0.178057463771749,"poisson.FDR.0.05"
"1573",0.01,4.87121424750062e-06,0.551120693977837,"poisson.FDR.0.05"
"1574",0.01,4.57394036308183e-06,0.525196810911097,"poisson.FDR.0.05"
"1575",0.02,4.74286996970014e-06,0.540941683798827,"poisson.FDR.0.05"
"1576",0,2.78805561200554e-06,0.329037757609186,"poisson.FDR.0.05"
"1577",0,2.6860263174944e-06,0.316903174046031,"poisson.FDR.0.05"
"1578",0.04,4.57186086681068e-06,0.525046382189239,"poisson.FDR.0.05"
"1579",0.05,4.75547048565317e-06,0.54184425612997,"poisson.FDR.0.05"
"1580",0,2.90153713347397e-06,0.341824198967056,"poisson.FDR.0.05"
"1581",0.01,6.08352837717893e-06,0.645038359324074,"poisson.FDR.0.05"
"1582",0,4.01634392971383e-06,0.471042471042471,"poisson.FDR.0.05"
"1583",0.04,7.71923842826294e-06,0.737702451988166,"poisson.FDR.0.05"
"1584",0,5.14063961450565e-06,0.57393571679286,"poisson.FDR.0.05"
"1585",0.1,2.23726089707317e-05,0.967858396429825,"poisson.FDR.0.05"
"1586",0.03,6.22859426102604e-06,0.653362081933511,"poisson.FDR.0.05"
"1587",0,4.58273150964752e-06,0.525948954520383,"poisson.FDR.0.05"
"1588",0,4.56523709706603e-06,0.524294238579953,"poisson.FDR.0.05"
"1589",0.05,1.32758110038908e-05,0.896354610640325,"poisson.FDR.0.05"
"1590",0.02,5.21003048226156e-06,0.580153437296294,"poisson.FDR.0.05"
"1591",0.05,8.22422329325365e-06,0.758862758862759,"poisson.FDR.0.05"
"1592",0.01,7.86896605712103e-06,0.743920172491601,"poisson.FDR.0.05"
"1593",0.03,5.61243690632382e-06,0.611643183071754,"poisson.FDR.0.05"
"1594",0,6.65354556784154e-06,0.680890538033395,"poisson.FDR.0.05"
"1595",0,5.02276041075336e-06,0.563255277540992,"poisson.FDR.0.05"
"1596",0.01,9.29791685773948e-06,0.798375369803941,"poisson.FDR.0.05"
"1597",0.01,5.56348262065981e-06,0.608283608283608,"poisson.FDR.0.05"
"1598",0.07,6.42315337633685e-06,0.666349094920524,"poisson.FDR.0.05"
"1599",0.03,1.19718859459727e-05,0.872486586772301,"poisson.FDR.0.05"
"1600",0.04,1.1561732958972e-05,0.864162864162864,"poisson.FDR.0.05"
"1601",0.04,9.74933499059737e-06,0.813769242340671,"poisson.FDR.0.05"
"1602",0.09,8.96686152705899e-06,0.78749435892293,"poisson.FDR.0.05"
"1603",0.04,1.37160882082021e-05,0.902722759865617,"poisson.FDR.0.05"
"1604",0,7.76930391472374e-06,0.739808454094168,"poisson.FDR.0.05"
"1605",0.01,7.25788526693658e-06,0.715790001504287,"poisson.FDR.0.05"
"1606",0.04,1.12992000799923e-05,0.857443714586572,"poisson.FDR.0.05"
"1607",0.03,1.10204708067467e-05,0.850072707215564,"poisson.FDR.0.05"
"1608",0.07,1.41519945960599e-05,0.909191194905481,"poisson.FDR.0.05"
"1609",0.02,1.20433041854645e-05,0.873790302361731,"poisson.FDR.0.05"
"1610",0.01,9.08904175483178e-06,0.791856791856792,"poisson.FDR.0.05"
"1611",0.01,9.08547460278419e-06,0.791706363134935,"poisson.FDR.0.05"
"1612",0.05,1.33674498712841e-05,0.897909040766184,"poisson.FDR.0.05"
"1613",0.06,1.21070257076087e-05,0.875094017951161,"poisson.FDR.0.05"
"1614",0.27,3.19948082486731e-05,0.986461415032844,"poisson.FDR.0.05"
"1615",0.02,1.05364461894486e-05,0.837236122950409,"poisson.FDR.0.05"
"1616",0.04,1.18351312129284e-05,0.869578298149727,"poisson.FDR.0.05"
"1617",0.08,1.43503127675015e-05,0.911698340269769,"poisson.FDR.0.05"
"1618",0.03,1.50161150771798e-05,0.920072205786492,"poisson.FDR.0.05"
"1619",0.03,1.61308377123244e-05,0.931504788647646,"poisson.FDR.0.05"
"1620",0.05,1.4394575085849e-05,0.91240034097177,"poisson.FDR.0.05"
"1621",0.03,6.54576924161243e-06,0.674422102993532,"poisson.FDR.0.05"
"1622",0.04,1.25897795379937e-05,0.883768740911598,"poisson.FDR.0.05"
"1623",0.14,1.47138510226608e-05,0.916261344832773,"poisson.FDR.0.05"
"1624",0.1,1.60250144186997e-05,0.930301358872787,"poisson.FDR.0.05"
"1625",0.44,5.90462966532791e-05,0.997542997542998,"poisson.FDR.0.05"
"1626",0.07,1.59742374907911e-05,0.929599358170787,"poisson.FDR.0.05"
"1627",0.06,1.44067285503425e-05,0.91275134132277,"poisson.FDR.0.05"
"1628",0,2.76694065762495e-06,0.326831469688613,"poisson.FDR.0.05"
"1629",0.06,1.45915592965449e-05,0.914957629243344,"poisson.FDR.0.05"
"1630",0,3.66465091755714e-06,0.430627287770145,"poisson.FDR.0.05"
"1631",0.06,1.57090264915792e-05,0.927292784435642,"poisson.FDR.0.05"
"1632",0,2.92982239709762e-06,0.345183773755202,"poisson.FDR.0.05"
"1633",0,4.99797331902226e-07,0.0439753296896154,"poisson.FDR.0.05"
"1634",0,4.91039692733636e-07,0.0427718999147571,"poisson.FDR.0.05"
"1635",0,7.53770145076231e-07,0.0816827959685103,"poisson.FDR.0.05"
"1636",0.02,5.46001373179793e-06,0.599909742766886,"poisson.FDR.0.05"
"1637",0,7.99482447229935e-07,0.0890036604322319,"poisson.FDR.0.05"
"1638",0.33,4.48997026170037e-05,0.993782279496565,"poisson.FDR.0.05"
"1639",0,8.57265760119257e-07,0.0973273830416688,"poisson.FDR.0.05"
"1640",0,1.01502062335624e-06,0.12004212004212,"poisson.FDR.0.05"
"1641",0,9.79090149118547e-07,0.114526400240686,"poisson.FDR.0.05"
"1642",0,1.03205445606717e-06,0.122599408313694,"poisson.FDR.0.05"
"1643",0,1.07802708892873e-06,0.128466128466128,"poisson.FDR.0.05"
"1644",0.01,1.40798337054596e-06,0.16858045429474,"poisson.FDR.0.05"
"1645",0.02,4.68133242672956e-06,0.53557639271925,"poisson.FDR.0.05"
"1646",0,1.09679399627237e-06,0.130722559293988,"poisson.FDR.0.05"
"1647",0.01,1.51125374367768e-06,0.181266609838038,"poisson.FDR.0.05"
"1648",0,1.24381952496773e-06,0.149977435691721,"poisson.FDR.0.05"
"1649",0,1.56532564681757e-06,0.187133329990473,"poisson.FDR.0.05"
"1650",0.01,1.70757414188199e-06,0.203630346487489,"poisson.FDR.0.05"
"1651",0,1.84401331680009e-06,0.218472647044076,"poisson.FDR.0.05"
"1652",0,2.17589768515934e-06,0.257233114375972,"poisson.FDR.0.05"
"1653",0,1.80278343829158e-06,0.213408213408213,"poisson.FDR.0.05"
"1654",0,1.76875534578935e-06,0.209647495361781,"poisson.FDR.0.05"
"1655",0.02,2.00375965062937e-06,0.23712580855438,"poisson.FDR.0.05"
"1656",0.01,2.68443628580149e-06,0.316552173695031,"poisson.FDR.0.05"
"1657",0.01,1.95977321662647e-06,0.232261946547661,"poisson.FDR.0.05"
"1658",0.01,2.41795047229572e-06,0.285965000250715,"poisson.FDR.0.05"
"1659",0,3.03833721452253e-06,0.358271072556787,"poisson.FDR.0.05"
"1660",0,2.54742731709271e-06,0.300757157900015,"poisson.FDR.0.05"
"1661",0,2.80604869877199e-06,0.331444617158903,"poisson.FDR.0.05"
"1662",0.01,2.09581825542936e-06,0.247354961640676,"poisson.FDR.0.05"
"1663",0.19,2.60909402065872e-05,0.977235120092263,"poisson.FDR.0.05"
"1664",0.01,2.35916258243934e-06,0.279045279045279,"poisson.FDR.0.05"
"1665",0,2.62777623843311e-06,0.310133881562453,"poisson.FDR.0.05"
"1666",0.01,3.15429101864885e-06,0.372962944391516,"poisson.FDR.0.05"
"1667",0.28,3.27758891259521e-05,0.987363987363987,"poisson.FDR.0.05"
"1668",0,3.36251479052168e-06,0.396931254074111,"poisson.FDR.0.05"
"1669",0,2.97763717914879e-06,0.350448779020208,"poisson.FDR.0.05"
"1670",0,3.74330074795906e-06,0.440254725969012,"poisson.FDR.0.05"
"1671",0,3.37906129298633e-06,0.399137541994685,"poisson.FDR.0.05"
"1672",0,9.27253007889375e-07,0.107105249962393,"poisson.FDR.0.05"
"1673",0,9.02335508371271e-07,0.103695532266961,"poisson.FDR.0.05"
"1674",0,3.04917380166597e-06,0.359675073960788,"poisson.FDR.0.05"
"1675",0,3.85859076357303e-06,0.453141453141453,"poisson.FDR.0.05"
"1676",0,4.17692848865932e-06,0.486837486837487,"poisson.FDR.0.05"
"1677",0.01,3.20864881809478e-06,0.379030236173093,"poisson.FDR.0.05"
"1678",0.02,4.18290317401732e-06,0.48738905881763,"poisson.FDR.0.05"
"1679",0,1.39590016696617e-06,0.166875595447024,"poisson.FDR.0.05"
"1680",0.01,1.48531044892194e-06,0.178007320864464,"poisson.FDR.0.05"
"1681",0,3.69085861476959e-06,0.433635862207291,"poisson.FDR.0.05"
"1682",0,4.60429631500608e-06,0.528405956977386,"poisson.FDR.0.05"
"1683",0.01,5.10897751431091e-06,0.570626284911999,"poisson.FDR.0.05"
"1684",0,3.57599845746401e-06,0.420047134332849,"poisson.FDR.0.05"
"1685",0.02,5.18378824989733e-06,0.577846863561149,"poisson.FDR.0.05"
"1686",0.01,4.34808311793195e-06,0.501679787394073,"poisson.FDR.0.05"
"1687",0.01,3.74670683405149e-06,0.440856440856441,"poisson.FDR.0.05"
"1688",0,2.03256645275897e-06,0.239382239382239,"poisson.FDR.0.05"
"1689",0.02,3.76716953037282e-06,0.443263300406158,"poisson.FDR.0.05"
"1690",0.01,4.31905310788076e-06,0.499272927844356,"poisson.FDR.0.05"
"1691",0,5.75901235251632e-06,0.622423908138194,"poisson.FDR.0.05"
"1692",0,4.73257166187644e-06,0.539988968560397,"poisson.FDR.0.05"
"1693",0,2.13388806095491e-06,0.252218823647395,"poisson.FDR.0.05"
"1694",0.01,3.99517449467339e-06,0.468585468585469,"poisson.FDR.0.05"
"1695",0.01,4.7776325736534e-06,0.543699543699544,"poisson.FDR.0.05"
"1696",0,2.14553020663495e-06,0.253522539236825,"poisson.FDR.0.05"
"1697",0.01,5.12238544128603e-06,0.571829714686858,"poisson.FDR.0.05"
"1698",0,4.9742050228193e-06,0.559795416938274,"poisson.FDR.0.05"
"1699",0.01,4.41611951724794e-06,0.508850223135937,"poisson.FDR.0.05"
"1700",0,2.36850849304699e-06,0.280298851727423,"poisson.FDR.0.05"
"1701",0,2.45201481828881e-06,0.290528004813719,"poisson.FDR.0.05"
"1702",0.01,1.84671066702222e-06,0.21877350448779,"poisson.FDR.0.05"
"1703",0.01,4.51529096767993e-06,0.519380233665948,"poisson.FDR.0.05"
"1704",0.02,5.80551202966514e-06,0.625633054204483,"poisson.FDR.0.05"
"1705",0.01,5.24031459381299e-06,0.582259439402297,"poisson.FDR.0.05"
"1706",0,3.01531186153801e-06,0.354710926139498,"poisson.FDR.0.05"
"1707",0.07,2.13766369666635e-05,0.964799679085393,"poisson.FDR.0.05"
"1708",0.03,5.40357280245567e-06,0.595547309833024,"poisson.FDR.0.05"
"1709",0.02,6.8831076069466e-06,0.693777265205837,"poisson.FDR.0.05"
"1710",0.03,5.76951649791048e-06,0.623125908840195,"poisson.FDR.0.05"
"1711",0,3.38609867437835e-06,0.4001404001404,"poisson.FDR.0.05"
"1712",0,3.35259135108624e-06,0.395727824299253,"poisson.FDR.0.05"
"1713",0,2.51784729584993e-06,0.297598154741012,"poisson.FDR.0.05"
"1714",0.01,5.88519659204888e-06,0.630697487840345,"poisson.FDR.0.05"
"1715",0.02,6.74328877378272e-06,0.685904828761972,"poisson.FDR.0.05"
"1716",0,7.24823813716454e-06,0.715088000802287,"poisson.FDR.0.05"
"1717",0.04,7.66165852653714e-06,0.735044877902021,"poisson.FDR.0.05"
"1718",0.01,3.83257229995458e-06,0.450132878704307,"poisson.FDR.0.05"
"1719",0,5.64620773642928e-06,0.614551471694329,"poisson.FDR.0.05"
"1720",0.02,5.27071371043064e-06,0.584616156044727,"poisson.FDR.0.05"
"1721",0.01,3.79890564415972e-06,0.446723161008875,"poisson.FDR.0.05"
"1722",0.01,7.66385846527915e-06,0.735145163716592,"poisson.FDR.0.05"
"1723",0.01,3.92596717805874e-06,0.460362031790603,"poisson.FDR.0.05"
"1724",0.04,7.63751572574666e-06,0.733841448127162,"poisson.FDR.0.05"
"1725",0,3.88712258620645e-06,0.455949455949456,"poisson.FDR.0.05"
"1726",0,3.95166698925843e-06,0.463821892393321,"poisson.FDR.0.05"
"1727",0.01,4.549525174521e-06,0.522087950659379,"poisson.FDR.0.05"
"1728",0,3.73497713777716e-06,0.439452439452439,"poisson.FDR.0.05"
"1729",0.01,3.69801505654334e-06,0.434488291631149,"poisson.FDR.0.05"
"1730",0.01,3.67392135745888e-06,0.431931003359575,"poisson.FDR.0.05"
"1731",0.08,8.04557592409322e-06,0.75139146567718,"poisson.FDR.0.05"
"1732",0.05,8.54458482046711e-06,0.771950057664343,"poisson.FDR.0.05"
"1733",0,4.1394788949034e-06,0.483227197512912,"poisson.FDR.0.05"
"1734",0.02,4.5035603798541e-06,0.517875946447375,"poisson.FDR.0.05"
"1735",0.05,6.92408770251938e-06,0.696635410921125,"poisson.FDR.0.05"
"1736",0.04,8.74410437013843e-06,0.779672065386351,"poisson.FDR.0.05"
"1737",0,4.5073460633274e-06,0.518628090056661,"poisson.FDR.0.05"
"1738",0.02,7.24525106665547e-06,0.714937572080429,"poisson.FDR.0.05"
"1739",0.03,4.63365945118414e-06,0.531013388156245,"poisson.FDR.0.05"
"1740",0.04,7.53789178182174e-06,0.728877300305872,"poisson.FDR.0.05"
"1741",0.06,7.79186517890117e-06,0.740711026425312,"poisson.FDR.0.05"
"1742",0,4.68249484617333e-06,0.535676678533821,"poisson.FDR.0.05"
"1743",0.05,8.25538368109847e-06,0.760316903174046,"poisson.FDR.0.05"
"1744",0.01,5.90050916311532e-06,0.631900917615203,"poisson.FDR.0.05"
"1745",0,4.93867686792873e-06,0.556335556335556,"poisson.FDR.0.05"
"1746",0.04,7.94314879724171e-06,0.746527603670461,"poisson.FDR.0.05"
"1747",0.04,8.37467341842984e-06,0.764729479015193,"poisson.FDR.0.05"
"1748",0.02,4.60381596853008e-06,0.5283558140701,"poisson.FDR.0.05"
"1749",0.01,5.2163670532013e-06,0.580404151832723,"poisson.FDR.0.05"
"1750",0.02,9.01212715877127e-06,0.789048789048789,"poisson.FDR.0.05"
"1751",0.03,7.4319927637854e-06,0.724314295742867,"poisson.FDR.0.05"
"1752",0.02,5.76223982372432e-06,0.622574336860051,"poisson.FDR.0.05"
"1753",0,5.1111996271217e-06,0.570826856541142,"poisson.FDR.0.05"
"1754",0.01,1.04002647307316e-05,0.833876548162262,"poisson.FDR.0.05"
"1755",0.06,8.04117100421717e-06,0.751140751140751,"poisson.FDR.0.05"
"1756",0.01,5.26301312784906e-06,0.584164869879156,"poisson.FDR.0.05"
"1757",0,5.80089498784191e-06,0.625282053853482,"poisson.FDR.0.05"
"1758",0.01,5.89737759063919e-06,0.631600060171489,"poisson.FDR.0.05"
"1759",0,6.75611208801691e-06,0.686707115278544,"poisson.FDR.0.05"
"1760",0,6.0260871406373e-06,0.639973925688211,"poisson.FDR.0.05"
"1761",0.01,6.38524556108023e-06,0.663741663741664,"poisson.FDR.0.05"
"1762",0.01,5.80058650552672e-06,0.625181768038911,"poisson.FDR.0.05"
"1763",0.01,1.02193798892994e-05,0.828711828711829,"poisson.FDR.0.05"
"1764",0.03,6.59821945704399e-06,0.677430677430677,"poisson.FDR.0.05"
"1765",0.02,5.61518624416656e-06,0.611893897608183,"poisson.FDR.0.05"
"1766",0.01,6.38912245088446e-06,0.664092664092664,"poisson.FDR.0.05"
"1767",0,9.45835448290095e-06,0.804442661585519,"poisson.FDR.0.05"
"1768",0.07,8.34144186064858e-06,0.763726620869478,"poisson.FDR.0.05"
"1769",0.08,8.32261617780667e-06,0.76287419144562,"poisson.FDR.0.05"
"1770",0.01,6.09776184268471e-06,0.646041217469789,"poisson.FDR.0.05"
"1771",0.01,1.0355051069714e-05,0.832472546758261,"poisson.FDR.0.05"
"1772",0,6.13226341111139e-06,0.647846362132076,"poisson.FDR.0.05"
"1773",0.03,9.26124782312404e-06,0.797623226194655,"poisson.FDR.0.05"
"1774",0.03,6.59691330973484e-06,0.677380534523392,"poisson.FDR.0.05"
"1775",0,7.11624691898109e-06,0.708368851225994,"poisson.FDR.0.05"
"1776",0.03,7.00835416668225e-06,0.702251416537131,"poisson.FDR.0.05"
"1777",0.07,1.43206017265868e-05,0.911297197011483,"poisson.FDR.0.05"
"1778",0.04,1.05295585699872e-05,0.83698540841398,"poisson.FDR.0.05"
"1779",0.03,7.32550497545867e-06,0.718497718497718,"poisson.FDR.0.05"
"1780",0.03,6.72420744271574e-06,0.684901970616256,"poisson.FDR.0.05"
"1781",0.01,7.81864491586417e-06,0.741864313292885,"poisson.FDR.0.05"
"1782",0.03,7.98835111084402e-06,0.74843303414732,"poisson.FDR.0.05"
"1783",0.02,7.61621850500884e-06,0.732738304166876,"poisson.FDR.0.05"
"1784",0.04,1.14428347710383e-05,0.86125457554029,"poisson.FDR.0.05"
"1785",0.02,1.01955350873945e-05,0.8281101138244,"poisson.FDR.0.05"
"1786",0.04,7.66569772448568e-06,0.73529559243845,"poisson.FDR.0.05"
"1787",0.03,1.07534542697815e-05,0.843353557639272,"poisson.FDR.0.05"
"1788",0.06,7.48595831264768e-06,0.727222584365442,"poisson.FDR.0.05"
"1789",0.23,2.79657005828811e-05,0.981346838489696,"poisson.FDR.0.05"
"1790",0.03,9.49242421279553e-06,0.805445519731234,"poisson.FDR.0.05"
"1791",0.1,8.74016583369295e-06,0.779471493757208,"poisson.FDR.0.05"
"1792",0.07,8.28871077254878e-06,0.761670761670762,"poisson.FDR.0.05"
"1793",0.06,1.15149665052767e-05,0.862959434388006,"poisson.FDR.0.05"
"1794",0.01,9.29881835377852e-06,0.798425512711227,"poisson.FDR.0.05"
"1795",0.01,1.01424489228404e-05,0.826605826605827,"poisson.FDR.0.05"
"1796",0.01,9.17022588606378e-06,0.794815223386652,"poisson.FDR.0.05"
"1797",0.02,1.26252289629752e-05,0.884922027779171,"poisson.FDR.0.05"
"1798",0.05,1.27246449716622e-05,0.886727172441458,"poisson.FDR.0.05"
"1799",0.03,9.9695852213922e-06,0.820939678082535,"poisson.FDR.0.05"
"1800",0.03,9.89173367545524e-06,0.81863310434739,"poisson.FDR.0.05"
"1801",0.1,8.86618060852152e-06,0.784485784485784,"poisson.FDR.0.05"
"1802",0.01,1.05370588813348e-05,0.83733640876498,"poisson.FDR.0.05"
"1803",0.08,1.59608094033255e-05,0.929448929448929,"poisson.FDR.0.05"
"1804",0.04,1.01157540965488e-05,0.825552825552825,"poisson.FDR.0.05"
"1805",0,9.09937187417575e-06,0.792207792207792,"poisson.FDR.0.05"
"1806",0.05,1.0785927781747e-05,0.84420598706313,"poisson.FDR.0.05"
"1807",0.17,1.87895643448819e-05,0.952263952263952,"poisson.FDR.0.05"
"1808",0.02,1.09802220926102e-05,0.849220277791706,"poisson.FDR.0.05"
"1809",0.09,1.22704837621281e-05,0.878102592388307,"poisson.FDR.0.05"
"1810",0.01,1.12696878705355e-05,0.856741713884571,"poisson.FDR.0.05"
"1811",0,3.67353525006499e-06,0.431830717545003,"poisson.FDR.0.05"
"1812",0,1.45226982476163e-05,0.914105199819486,"poisson.FDR.0.05"
"1813",0.04,1.24184925974062e-05,0.881161309732738,"poisson.FDR.0.05"
"1814",0.05,1.23659225992272e-05,0.880258737401595,"poisson.FDR.0.05"
"1815",0,4.51798876639335e-07,0.0367046081331796,"poisson.FDR.0.05"
"1816",0.05,1.33689550189281e-05,0.897959183673469,"poisson.FDR.0.05"
"1817",0.09,1.30676203445946e-05,0.89274432131575,"poisson.FDR.0.05"
"1818",0,2.62415809638204e-07,0.0147921576493005,"poisson.FDR.0.05"
"1819",0,3.5642158808157e-07,0.0250714536428822,"poisson.FDR.0.05"
"1820",0,4.10765138664303e-07,0.0314396028681743,"poisson.FDR.0.05"
"1821",0,5.69096238684254e-07,0.0545554831269117,"poisson.FDR.0.05"
"1822",0,8.11280532939899e-07,0.091310234167377,"poisson.FDR.0.05"
"1823",0.15,1.65616304623321e-05,0.936318507747079,"poisson.FDR.0.05"
"1824",0.17,1.83651456294489e-05,0.950007521436093,"poisson.FDR.0.05"
"1825",0.1,1.41932368673011e-05,0.909742766885624,"poisson.FDR.0.05"
"1826",0.02,1.6532082261209e-06,0.196810911096625,"poisson.FDR.0.05"
"1827",0,1.3871164565911e-06,0.165722308579451,"poisson.FDR.0.05"
"1828",0,3.30485104792529e-06,0.390713533570676,"poisson.FDR.0.05"
"1829",0,2.28926893748093e-06,0.270721556435842,"poisson.FDR.0.05"
"1830",0.1,1.5871148520065e-05,0.928596500025071,"poisson.FDR.0.05"
"1831",0,3.59123035807729e-06,0.422453993882565,"poisson.FDR.0.05"
"1832",0.24,1.88958248070546e-05,0.952665095522238,"poisson.FDR.0.05"
"1833",0,3.76674496017702e-06,0.443213157498872,"poisson.FDR.0.05"
"1834",0,3.54086583360484e-06,0.416186130471845,"poisson.FDR.0.05"
"1835",0,3.6132469852226e-06,0.425111567968711,"poisson.FDR.0.05"
"1836",0,7.75795741804826e-08,0.0014040014040014,"poisson.FDR.0.05"
"1837",0,1.26881550369203e-07,0.00431229002657574,"poisson.FDR.0.05"
"1838",0,1.43330832350241e-07,0.00536529107957679,"poisson.FDR.0.05"
"1839",0,1.48107022201245e-07,0.00576643433786291,"poisson.FDR.0.05"
"1840",0,1.52895134196399e-07,0.00601714887429173,"poisson.FDR.0.05"
"1841",0,1.58380780699301e-07,0.00631800631800632,"poisson.FDR.0.05"
"1842",0,1.61460572862567e-07,0.0066188637617209,"poisson.FDR.0.05"
"1843",0.15,1.81213564166821e-05,0.948402948402948,"poisson.FDR.0.05"
"1844",0,2.70915082861539e-07,0.0156445870731585,"poisson.FDR.0.05"
"1845",0,2.96122285225994e-07,0.0181517324374467,"poisson.FDR.0.05"
"1846",0,3.03751975627179e-07,0.0188035902321617,"poisson.FDR.0.05"
"1847",0.01,4.89688830168575e-06,0.553577696434839,"poisson.FDR.0.05"
"1848",0,3.07723406754618e-07,0.0193050193050193,"poisson.FDR.0.05"
"1849",0,3.1390904792634e-07,0.0203580203580204,"poisson.FDR.0.05"
"1850",0,3.06776869409943e-07,0.019154590583162,"poisson.FDR.0.05"
"1851",0,3.44000353566896e-07,0.0231158802587374,"poisson.FDR.0.05"
"1852",0,3.51602301771836e-07,0.0243694529408815,"poisson.FDR.0.05"
"1853",0,3.41098900666744e-07,0.0227648799077371,"poisson.FDR.0.05"
"1854",0,3.67395615509653e-07,0.0266760266760267,"poisson.FDR.0.05"
"1855",0,3.60809740360512e-07,0.0258737401594544,"poisson.FDR.0.05"
"1856",0,4.26562467770089e-07,0.0332447475304618,"poisson.FDR.0.05"
"1857",0.01,4.17279967365726e-06,0.486386200671915,"poisson.FDR.0.05"
"1858",0,4.47904501518237e-07,0.0360026074311789,"poisson.FDR.0.05"
"1859",0,4.48454499858228e-07,0.0362533219676077,"poisson.FDR.0.05"
"1860",0,4.51712667517662e-07,0.036604322318608,"poisson.FDR.0.05"
"1861",0,4.55857726381011e-07,0.037256180113323,"poisson.FDR.0.05"
"1862",0,4.66389039631556e-07,0.0386100386100386,"poisson.FDR.0.05"
"1863",0,4.70043979135113e-07,0.0394123251266108,"poisson.FDR.0.05"
"1864",0,4.92516208533095e-07,0.0429724715439001,"poisson.FDR.0.05"
"1865",0,4.93186295616137e-07,0.0430727573584716,"poisson.FDR.0.05"
"1866",0,5.48243169566108e-07,0.0509953367096224,"poisson.FDR.0.05"
"1867",0,5.29477897391638e-07,0.0483879055307627,"poisson.FDR.0.05"
"1868",0,5.59230857509493e-07,0.0529509100937672,"poisson.FDR.0.05"
"1869",0,1.59745484456624e-07,0.00641829213257785,"poisson.FDR.0.05"
"1870",0,4.20611758021984e-07,0.0323923181066038,"poisson.FDR.0.05"
"1871",0.01,5.83792257224341e-07,0.0566614852329138,"poisson.FDR.0.05"
"1872",0,5.76427661667309e-07,0.0558591987163416,"poisson.FDR.0.05"
