"","mean.pi","real.pi","group","fake_group"
"2749",0.0330939474344455,0.00350135298559515,"TN","ALL"
"2750",0.0333113967877184,0.00372279968552391,"TN","ALL"
"2751",0.0332695896077017,0.00350135298559515,"TN","ALL"
"2752",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2753",0.0337244576728341,0.00350135298559515,"TN","ALL"
"2754",0.0294072426250644,0.00542555958160606,"TN","ALL"
"2755",0.0302137201394348,0.00309894231584793,"TN","ALL"
"2756",0.0654479784902245,0.231446141706251,"TN","ALL"
"2757",0.0338470703459497,0.00350135298559515,"TN","ALL"
"2758",0.0292003591568936,0.00287607548115712,"TN","ALL"
"2759",0.0388860285162944,0.00619863151960991,"TN","ALL"
"2760",0.032784851852037,0.0034226220495075,"TN","ALL"
"2761",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2762",0.0328824005630642,0.00453330000888305,"TN","ALL"
"2763",0.0337990084774213,0.00350135298559515,"TN","ALL"
"2764",0.030325381059008,0.000492526480472711,"TN","ALL"
"2765",0.0326170109308863,0.00395950291531951,"TN","ALL"
"2766",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2767",0.0300830037738294,0.000619524685165315,"TN","ALL"
"2768",0.0338526779377781,0.00351021267690024,"TN","ALL"
"2769",0.0292013670337213,0.00248145512381149,"TN","ALL"
"2770",0.0461434724647954,0.0251635256424145,"TN","ALL"
"2771",0.031048014668613,0.00214153007239445,"TN","ALL"
"2772",0.0365643713667337,0.0141913926238325,"TN","ALL"
"2773",0.0344104015871703,0.0104378564281395,"TN","ALL"
"2774",0.038696774745783,0.0106023271289591,"TN","ALL"
"2775",0.0382679935698475,0.0060857746932102,"TN","ALL"
"2776",0.0340372491844174,0.00350135298559515,"TN","ALL"
"2777",0.0283418369656148,0.00414455285217543,"TN","ALL"
"2778",0.0302286403042705,0.0033014747740302,"TN","ALL"
"2779",0.0338384441439167,0.00351021267690024,"TN","ALL"
"2780",0.0307819049256272,0.00258091180600723,"TN","ALL"
"2781",0.0351431201792129,0.0289717599330263,"TN","ALL"
"2782",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2783",0.047068732619362,0.00350135298559515,"TN","ALL"
"2784",0.0391566329071951,0.00350135298559515,"TN","ALL"
"2785",0.0333734923137925,0.00350135298559515,"TN","ALL"
"2786",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2787",0.0346675422439581,0.00706588537875257,"TN","ALL"
"2788",0.0294098464900161,0.00479988434643066,"TN","ALL"
"2789",0.0280226820741333,0.000179229916213838,"TN.train","ALL"
"2790",0.0332332935692678,0.00368203799097301,"TN","ALL"
"2791",0.0339013447059391,0.00350135298559515,"TN","ALL"
"2792",0.0313319614338941,0.00900255161723687,"TN","ALL"
"2793",0.056298095438692,0.191128888312037,"TN","ALL"
"2794",0.0338777437777821,0.00350135298559515,"TN","ALL"
"2795",0.056735339997261,0.324220831411149,"TN","ALL"
"2796",0.0307412706459367,0.00929231932684176,"TN","ALL"
"2797",0.0304644858421462,0.00298261731772228,"TN","ALL"
"2798",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2799",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2800",0.030369264098205,0.00209387205696324,"TN","ALL"
"2801",0.0321968398932224,0.0112416969084132,"TN","ALL"
"2802",0.0338756988660523,0.00350135298559515,"TN","ALL"
"2803",0.0354049983824465,0.0533512465698459,"TN","ALL"
"2804",0.0275625160564934,0.00191289637545865,"TN","ALL"
"2805",0.0315594313631313,0.00350381093308209,"TN","ALL"
"2806",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2807",0.0339317735661531,0.00350135298559515,"TN","ALL"
"2808",0.054671793114782,0.26548652223444,"TP","ALL"
"2809",0.0333591610423051,0.00397652734399163,"TN","ALL"
"2810",0.0337509537977445,0.00351021267690024,"TN","ALL"
"2811",0.0404540791850087,0.0960750489352551,"TN","ALL"
"2812",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2813",0.0279215554018011,0.00131376918866842,"TN","ALL"
"2814",0.0523032865926935,0.00350135298559515,"TN","ALL"
"2815",0.0409274387861355,0.0594485886516998,"TN","ALL"
"2816",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2817",0.0583257844870545,0.283630508879541,"TN","ALL"
"2818",0.0322458450899733,0.00995679566916113,"TN","ALL"
"2819",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2820",0.0299080634357761,0.000581433398191064,"TN","ALL"
"2821",0.0343086848340915,0.00368571124969545,"TN","ALL"
"2822",0.0315173929863157,0.00270731874900149,"TN","ALL"
"2823",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2824",0.0287202607432204,0.000863131410106578,"TN","ALL"
"2825",0.0506874224661954,0.165226469876791,"TN","ALL"
"2826",0.0372600041875086,0.00350135298559515,"TN","ALL"
"2827",0.0320246130221203,0.00389096584112672,"TN","ALL"
"2828",0.0272279674514922,0.00624364592241571,"TN","ALL"
"2829",0.0340763638041558,0.0170726398673646,"TN","ALL"
"2830",0.0338727092812003,0.00327051572269165,"TN","ALL"
"2831",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2832",0.0333264924492346,0.00349256331056387,"TN","ALL"
"2833",0.0408092607783346,0.0620560422229885,"TN","ALL"
"2834",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2835",0.0340550980685981,0.0364616338209513,"TN","ALL"
"2836",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2837",0.0256877521863063,0.00128627666103051,"TN","ALL"
"2838",0.0329050840441984,0.00163124634016709,"TN","ALL"
"2839",0.0291447012036542,0.00489605109506435,"TN","ALL"
"2840",0.0607777500074526,0.436548862507737,"TN","ALL"
"2841",0.0262033836003483,0.00196173940143981,"TN","ALL"
"2842",0.0280109559288829,0.00314325625203256,"TN","ALL"
"2843",0.033541734169362,0.00350135298559515,"TN","ALL"
"2844",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2845",0.0358429888646996,0.0190009971801269,"TN","ALL"
"2846",0.0315431861228248,0.00141050089983593,"TN","ALL"
"2847",0.0327516407529321,0.00677145266487802,"TN","ALL"
"2848",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2849",0.0396806776980455,0.00315615311540787,"TN","ALL"
"2850",0.033710256535361,0.00351909378984691,"TN","ALL"
"2851",0.0352718723024447,0.00678754439766016,"TN","ALL"
"2852",0.0337147753845156,0.00351021267690024,"TN","ALL"
"2853",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2854",0.0386202959449484,0.00594372720841554,"TN","ALL"
"2855",0.0388101462903914,0.063276056132787,"TN","ALL"
"2856",0.0316752505459838,0.000149362368664594,"TN.train","ALL"
"2857",0.0301671310547938,0.00438048389859285,"TN","ALL"
"2858",0.0322993427979579,0.00367601275069011,"TN","ALL"
"2859",0.0311279987359915,0.00415475854651073,"TN","ALL"
"2860",0.0375864771233696,0.0799891823857898,"TN","ALL"
"2861",0.0263869469436058,0.00361221844813952,"TN","ALL"
"2862",0.0336308855188655,0.00335332671670116,"TN","ALL"
"2863",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2864",0.0338861352084568,0.00351021267690024,"TN","ALL"
"2865",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2866",0.0298512792276754,0.00570823927236901,"TN","ALL"
"2867",0.0321622781431359,0.00409170684188091,"TN","ALL"
"2868",0.0338477069653264,0.00307833406052588,"TN","ALL"
"2869",0.0321067832062942,0.0022022248140782,"TN","ALL"
"2870",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2871",0.0334840984383626,0.0035279963724462,"TN","ALL"
"2872",0.033424244532401,0.00350135298559515,"TN","ALL"
"2873",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2874",0.0415036093478532,0.064619777050678,"TN","ALL"
"2875",0.0343703138991586,0.00725707342341521,"TN","ALL"
"2876",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2877",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2878",0.0314578406683773,7.40508587618278e-05,"TN.train","ALL"
"2879",0.0340960734622508,0.00350135298559515,"TN","ALL"
"2880",0.0289269476792555,0.0116010115628382,"TN","ALL"
"2881",0.0337591589064359,0.00350135298559515,"TN","ALL"
"2882",0.0329992423626511,0.00122709087779828,"TN","ALL"
"2883",0.0337713554217527,0.00350135298559515,"TN","ALL"
"2884",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2885",0.0280954155397313,0.00430040919173147,"TN","ALL"
"2886",0.0281189728976162,0.00553479450095896,"TN","ALL"
"2887",0.0313003404129782,0.00347750385975841,"TN","ALL"
"2888",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2889",0.0338286797986447,0.00350135298559515,"TN","ALL"
"2890",0.0329689427550355,0.00321726114317623,"TN","ALL"
"2891",0.03027584751151,0.0152128747945743,"TN","ALL"
"2892",0.0308794126949869,0.0193761723201562,"TN","ALL"
"2893",0.0299084075319865,0.00350135298559515,"TN","ALL"
"2894",0.0320995130993132,0.00330348298111481,"TN","ALL"
"2895",0.0339287894586475,0.00351021267690024,"TN","ALL"
"2896",0.0340960734622508,0.00350135298559515,"TN","ALL"
"2897",0.0308254144761472,0.00359374374434376,"TN","ALL"
"2898",0.0358051648521224,0.00230302339278064,"TN","ALL"
"2899",0.0492725167494817,0.0765427033861522,"TN","ALL"
"2900",0.0295416758231074,0.00373952738726289,"TN","ALL"
"2901",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2902",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2903",0.0338375860074608,0.00351021267690024,"TN","ALL"
"2904",0.0326454397022646,0.00491562815696018,"TN","ALL"
"2905",0.0302081989867729,0.00350135298559515,"TN","ALL"
"2906",0.0338477069653264,0.000870658341218783,"TN","ALL"
"2907",0.0608039967926249,0.344566610430324,"TN","ALL"
"2908",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2909",0.0326256770094204,0.00346793800724087,"TN","ALL"
"2910",0.0341905869012083,0.00350135298559515,"TN","ALL"
"2911",0.0374621602328199,0.0593606561992384,"TN","ALL"
"2912",0.0308236918620287,0.00138948377653274,"TN","ALL"
"2913",0.0417098755860728,0.0705057709555898,"TN","ALL"
"2914",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2915",0.0408264765101192,0.0216157449326284,"TN","ALL"
"2916",0.0597526472651797,0.154332466126065,"TN","ALL"
"2917",0.0514901069461884,0.275911954737792,"TN","ALL"
"2918",0.0267097463299166,0.00364171317071841,"TN","ALL"
"2919",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2920",0.0383540726162091,0.0362299767022246,"TN","ALL"
"2921",0.0342539983049703,0.0039737539204792,"TN","ALL"
"2922",0.0336750455129688,0.00354839499608563,"TN","ALL"
"2923",0.0304775096901921,0.000718131059243129,"TN","ALL"
"2924",0.032920776776135,0.00355483341967133,"TN","ALL"
"2925",0.0331247283219355,0.000794331077788511,"TN","ALL"
"2926",0.0361137512691091,0.0339871603532745,"TN","ALL"
"2927",0.0276516899649952,0.00396426900441215,"TN","ALL"
"2928",0.0296372436702936,0.00615252871494041,"TN","ALL"
"2929",0.0277945507768919,0.00317658972058098,"TN","ALL"
"2930",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2931",0.04721593158513,0.114352403818651,"TN","ALL"
"2932",0.0331657455508277,0.00357538024354342,"TN","ALL"
"2933",0.0299058018486647,0.00624833234209569,"TN","ALL"
"2934",0.033031020775654,0.0168720737443772,"TN","ALL"
"2935",0.0308873270647387,0.00306893211646299,"TN","ALL"
"2936",0.0340757876412521,0.00350135298559515,"TN","ALL"
"2937",0.0879317447740195,0.500905397574875,"TN","ALL"
"2938",0.044178944185191,0.0577757731853419,"TN","ALL"
"2939",0.0338840109737389,0.00351909378984691,"TN","ALL"
"2940",0.0309428693799493,0.00390168683689714,"TN","ALL"
"2941",0.0313334207381025,0.00414896488449501,"TN","ALL"
"2942",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2943",0.0322213569405046,0.00399319996832932,"TN","ALL"
"2944",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2945",0.0266857067462331,0.00277178909371937,"TN","ALL"
"2946",0.0338781904282651,0.00350135298559515,"TN","ALL"
"2947",0.0293669904379988,0.00262436830708365,"TN","ALL"
"2948",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2949",0.0505351935625464,0.135221373130099,"TN","ALL"
"2950",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2951",0.0320696239398318,0.0132607160775745,"TN","ALL"
"2952",0.0414509641241048,0.0284754295060312,"TN","ALL"
"2953",0.0338477069653264,0.000792961420523238,"TN","ALL"
"2954",0.0357956350801262,0.0140009603847304,"TN","ALL"
"2955",0.033541734169362,0.00350135298559515,"TN","ALL"
"2956",0.031225826951229,0.0034360816104641,"TN","ALL"
"2957",0.0302042166118733,0.00563030670452671,"TN","ALL"
"2958",0.0367405867947476,0.0178028008831129,"TN","ALL"
"2959",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2960",0.0345327775924751,0.00853454636434704,"TN","ALL"
"2961",0.0338440823707511,0.00350135298559515,"TN","ALL"
"2962",0.0275130000474059,0.00261056483218915,"TN","ALL"
"2963",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2964",0.0345029135322809,0.0042509317880441,"TN","ALL"
"2965",0.0300337794981897,0.00353218591542733,"TN","ALL"
"2966",0.0339221419841079,0.00350135298559515,"TN","ALL"
"2967",0.0338529364692756,0.00350135298559515,"TN","ALL"
"2968",0.0336753326224771,0.00354839499608563,"TN","ALL"
"2969",0.0275559648964939,0.00350135298559515,"TN","ALL"
"2970",0.0317285044281991,0.00239696442052427,"TN","ALL"
"2971",0.0338528079030593,0.00350135298559515,"TN","ALL"
"2972",0.0340659710063192,0.00350135298559515,"TN","ALL"
"2973",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2974",0.031941436089391,0.00333370534302287,"TN","ALL"
"2975",0.0368382148416094,0.0078349594573238,"TP","ALL"
"2976",0.0329734848987969,0.00377690522554298,"TN","ALL"
"2977",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2978",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2979",0.0380611768029299,0.0437826097974267,"TN","ALL"
"2980",0.0338332618906546,0.00351021267690024,"TN","ALL"
"2981",0.0358921168883431,0.00160765511261567,"TN","ALL"
"2982",0.0338384441439167,0.00351021267690024,"TN","ALL"
"2983",0.0363434785354099,0.013553312627502,"TN","ALL"
"2984",0.0286226673695145,5.5099502902284e-05,"TN.train","ALL"
"2985",0.0354866712828222,0.0296144818860141,"TN","ALL"
"2986",0.0333871524045023,0.0150659369761382,"TN","ALL"
"2987",0.0340283391223543,0.00351909378984691,"TN","ALL"
"2988",0.0569722271445303,0.269278173049221,"TN","ALL"
"2989",0.0511945853659864,0.197084259563403,"TP","ALL"
"2990",0.0335032114397947,0.00335332671670116,"TN","ALL"
"2991",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2992",0.0338526779377781,0.00351021267690024,"TN","ALL"
"2993",0.0338477069653264,0.00350135298559515,"TN","ALL"
"2994",0.0329628421674262,0.00350135298559515,"TN","ALL"
"2995",0.0276663115178162,0.00255146092286948,"TN","ALL"
"2996",0.0482309213988628,0.0769902036815798,"TN","ALL"
"2997",0.0306514662342879,0.00351021267690024,"TN","ALL"
"2998",0.034974284582473,0.0205237643725871,"TN","ALL"
"2999",0.0338440823707511,0.00350135298559515,"TN","ALL"
"3000",0.0434098376011753,0.00350135298559515,"TN","ALL"
"3001",0.0299090277819246,0.00350135298559515,"TN","ALL"
"3002",0.0340433183254679,0.00350135298559515,"TN","ALL"
"3003",0.0451004247069453,0.0222633154937234,"TN","ALL"
"3004",0.0528949191676149,0.00350135298559515,"TN","ALL"
"3005",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3006",0.0300639559195147,0.00309098155537636,"TN","ALL"
"3007",0.031328599030395,0.00400020457909265,"TN","ALL"
"3008",0.0338477069653264,0.0242445816111309,"TN","ALL"
"3009",0.0318723751446175,0.000720566724820087,"TN","ALL"
"3010",0.0346210888578059,0.00866767157811488,"TN","ALL"
"3011",0.0338406380170798,0.00351021267690024,"TN","ALL"
"3012",0.0338477069653264,0.00317603225353506,"TN","ALL"
"3013",0.0275734964479755,0.00185386257804187,"TN","ALL"
"3014",0.0340960734622508,0.00350135298559515,"TN","ALL"
"3015",0.0495889724638458,0.0472344482936158,"TN","ALL"
"3016",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3017",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3018",0.0312584637105945,0.0033574855612772,"TN","ALL"
"3019",0.0315013721061952,0.00650643027060936,"TN","ALL"
"3020",0.0369787631122175,0.00206936370817376,"TN","ALL"
"3021",0.0292089971718278,0.00350135298559515,"TN","ALL"
"3022",0.0272421103171174,0.00246161274826674,"TN","ALL"
"3023",0.0578722158801675,0.214320764674803,"TN","ALL"
"3024",0.0350171017772012,0.0135535819861835,"TN","ALL"
"3025",0.0433453016930831,0.0190079226591093,"TN","ALL"
"3026",0.0337409390425512,0.00350135298559515,"TN","ALL"
"3027",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3028",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3029",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3030",0.0375904906866001,0.0144599162522641,"TN","ALL"
"3031",0.0258407639996276,0.00336230550682172,"TN","ALL"
"3032",0.0591037342122703,0.331881165747741,"TP","ALL"
"3033",0.0403031866084182,0.0133576789563521,"TN","ALL"
"3034",0.0818167589136125,0.505648527536858,"TN","ALL"
"3035",0.0328667900570897,0.00357538024354342,"TN","ALL"
"3036",0.0318847611961398,0.0204056482743827,"TN","ALL"
"3037",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3038",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3039",0.0300680728042066,0.00714502422881715,"TN","ALL"
"3040",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3041",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3042",0.0340287908026637,0.00319126365366506,"TN","ALL"
"3043",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3044",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3045",0.0351885175495093,0.00721010544169966,"TN","ALL"
"3046",0.0344809588669824,0.00400381606952191,"TN","ALL"
"3047",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3048",0.0315848827969544,0.00137894841486482,"TN","ALL"
"3049",0.0302662714801363,0.0396750673303464,"TN","ALL"
"3050",0.0339383512380403,0.00350135298559515,"TN","ALL"
"3051",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3052",0.0340757876412521,0.000452816702190113,"TN","ALL"
"3053",0.0368378371507576,0.00893157329509237,"TN","ALL"
"3054",0.0302112954023375,0.00373469252522614,"TN","ALL"
"3055",0.0366879011325381,0.0510811756693735,"TN","ALL"
"3056",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3057",0.0328441924124832,0.00333370534302287,"TN","ALL"
"3058",0.0328530877182298,0.00412076665041586,"TN","ALL"
"3059",0.0315479635638847,0.00491213980596289,"TN","ALL"
"3060",0.030871718610802,0.00418784076083796,"TN","ALL"
"3061",0.0334838461641232,0.00355736838609699,"TN","ALL"
"3062",0.0339033756906322,0.00350135298559515,"TN","ALL"
"3063",0.0339098617817215,0.00350135298559515,"TN","ALL"
"3064",0.0316955840246183,0.0180388020240142,"TN","ALL"
"3065",0.0314271396771135,0.00224386195152267,"TP","ALL"
"3066",0.0321527126411904,0.00268924942074769,"TN","ALL"
"3067",0.0370529160842943,0.0368224662072864,"TN","ALL"
"3068",0.0277627676102395,0.00316377307184688,"TN","ALL"
"3069",0.0328849934530698,0.00341570821367669,"TN","ALL"
"3070",0.0336929121850793,0.00356636345241428,"TN","ALL"
"3071",0.0340351303504502,0.00350135298559515,"TN","ALL"
"3072",0.0346172771339045,0.00433564098874206,"TN","ALL"
"3073",0.0338384441439167,0.00351021267690024,"TN","ALL"
"3074",0.0338848151947695,0.00350135298559515,"TN","ALL"
"3075",0.0294500012286055,0.00350135298559515,"TN","ALL"
"3076",0.0289269919613098,0.00246474765431225,"TN","ALL"
"3077",0.032168342220349,0.00258756090289633,"TN","ALL"
"3078",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3079",0.036815848142253,0.00350135298559515,"TN","ALL"
"3080",0.0337244576728341,0.00350135298559515,"TN","ALL"
"3081",0.0486502253655989,0.00939302191828428,"TN","ALL"
"3082",0.0338477069653264,0.00331890165391351,"TN","ALL"
"3083",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3084",0.033554286549031,0.00350135298559515,"TN","ALL"
"3085",0.0333157297176989,0.00336182793653578,"TN","ALL"
"3086",0.0341985822560452,0.00857696400111672,"TN","ALL"
"3087",0.0342519876471461,0.00163534707350143,"TN","ALL"
"3088",0.0262698878026211,0.00496093374515624,"TN","ALL"
"3089",0.0309325726426875,0.000548568729153699,"TN","ALL"
"3090",0.0338384441439167,0.00351021267690024,"TN","ALL"
"3091",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3092",0.0333844651286426,0.00353692047280244,"TN","ALL"
"3093",0.0320063860308265,0.00201347250862779,"TN","ALL"
"3094",0.0336553818052072,0.00360256145227338,"TN","ALL"
"3095",0.0489420473932233,0.110142422909646,"TN","ALL"
"3096",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3097",0.0264746726856632,0.0106354146059553,"TN","ALL"
"3098",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3099",0.0324783758682703,0.00330595432696309,"TN","ALL"
"3100",0.0338477069653264,0.00372291475438849,"TN","ALL"
"3101",0.0322890607695498,0.00378472237926793,"TN","ALL"
"3102",0.02857965381206,0.00755428913735266,"TN","ALL"
"3103",0.0340324279293473,0.00351021267690024,"TN","ALL"
"3104",0.03512717428534,0.021293005893433,"TN","ALL"
"3105",0.0338645307156313,0.00350135298559515,"TN","ALL"
"3106",0.0336956567035494,0.00355736838609699,"TN","ALL"
"3107",0.0562253309011119,0.135798145847359,"TN","ALL"
"3108",0.0338384441439167,0.00351021267690024,"TN","ALL"
"3109",0.0292292938689523,0.00410858122693215,"TN","ALL"
"3110",0.027687058979792,0.00789211661283988,"TN","ALL"
"3111",0.0279030821281142,0.00228320977466902,"TN","ALL"
"3112",0.0322844895807724,0.00221195614487225,"TN","ALL"
"3113",0.0340461985435035,0.0494369714433292,"TN","ALL"
"3114",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3115",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3116",0.0304984122627024,0.00544171008156376,"TN","ALL"
"3117",0.0338893926142553,0.00350135298559515,"TN","ALL"
"3118",0.0347542371237567,0.0017102599004038,"TN","ALL"
"3119",0.0338526779377781,0.00351021267690024,"TN","ALL"
"3120",0.0298077728540237,0.0135411324202422,"TN","ALL"
"3121",0.0318250754303715,0.00382574945160304,"TN","ALL"
"3122",0.0327620207069883,0.00301186390522558,"TN","ALL"
"3123",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3124",0.0338298985094164,0.00350135298559515,"TN","ALL"
"3125",0.0396685572427214,0.00210822147467227,"TN","ALL"
"3126",0.0327649770192799,0.00262160555104932,"TN","ALL"
"3127",0.0340287908026637,0.00350135298559515,"TN","ALL"
"3128",0.0307098973986828,0.0122505548482027,"TN","ALL"
"3129",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3130",0.03385805356703,0.00350135298559515,"TN","ALL"
"3131",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3132",0.0391383874583425,0.0203989646686,"TN","ALL"
"3133",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3134",0.0338832117024681,0.00351021267690024,"TN","ALL"
"3135",0.0442871837745743,0.0526691576419244,"TN","ALL"
"3136",0.0332009035662292,0.00363252603413687,"TN","ALL"
"3137",0.0338472298816999,0.00351021267690024,"TN","ALL"
"3138",0.0340960734622508,0.00350135298559515,"TN","ALL"
"3139",0.0285319830966286,0.00399041661293202,"TN","ALL"
"3140",0.0335354715532817,0.00351021267690024,"TN","ALL"
"3141",0.0340338526867722,0.00351021267690024,"TN","ALL"
"3142",0.0273166777408711,0.00530973244321733,"TN","ALL"
"3143",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3144",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3145",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3146",0.0278545657697306,0.00559715707246342,"TN","ALL"
"3147",0.0405309101536239,0.0772371060803656,"TN","ALL"
"3148",0.0338921729935894,0.00350135298559515,"TN","ALL"
"3149",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3150",0.0278942110042952,0.00335763033917283,"TN","ALL"
"3151",0.0332854480300914,0.00362993993957121,"TN","ALL"
"3152",0.0342358858101519,0.00386444031599151,"TN","ALL"
"3153",0.0353526467227013,0.0036154318483419,"TN","ALL"
"3154",0.0328709592010427,0.000929146287357129,"TN","ALL"
"3155",0.0286125775491494,0.00303228765185507,"TN","ALL"
"3156",0.0414443091997097,0.0271226239357151,"TN","ALL"
"3157",0.0353332083969173,0.00335899936995383,"TN","ALL"
"3158",0.0337108487159949,0.00351909378984691,"TN","ALL"
"3159",0.0405768119274238,0.0190579045609328,"TN","ALL"
"3160",0.0277156698110329,0.00494827453610738,"TN","ALL"
"3161",0.0417597978240332,0.0198681037999397,"TN","ALL"
"3162",0.0264934772543501,0.00313756402959944,"TN","ALL"
"3163",0.0338318454522488,0.00350135298559515,"TN","ALL"
"3164",0.0341173591092803,0.00350135298559515,"TN","ALL"
"3165",0.0338806205148082,0.00350135298559515,"TN","ALL"
"3166",0.0346931511758006,4.27897930983857e-05,"TN.train","ALL"
"3167",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3168",0.0365466836358734,0.00701770174576467,"TN","ALL"
"3169",0.0277178308707197,0.00128488683016626,"TN","ALL"
"3170",0.0476037617765241,0.0724194264772805,"TN","ALL"
"3171",0.0339918355687925,0.0039737539204792,"TN","ALL"
"3172",0.0325289422021313,0.00383435097282714,"TN","ALL"
"3173",0.0465078116162894,0.106635726046392,"TN","ALL"
"3174",0.0326948705348237,0.00397286009891622,"TN","ALL"
"3175",0.033885540864572,0.00351021267690024,"TN","ALL"
"3176",0.0271115109012897,0.00368189376567577,"TN","ALL"
"3177",0.0338918026909796,0.00350135298559515,"TN","ALL"
"3178",0.0290700530021409,0.00208703797166227,"TN","ALL"
"3179",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3180",0.0289322825422238,0.00271563703741305,"TN","ALL"
"3181",0.0330857122754487,0.00258091180600723,"TN","ALL"
"3182",0.0334179223825039,0.00350135298559515,"TN","ALL"
"3183",0.0330151486322087,0.00350135298559515,"TN","ALL"
"3184",0.0336667945034313,0.00355736838609699,"TN","ALL"
"3185",0.0289138196032191,0.00728332655415394,"TN","ALL"
"3186",0.03383405034201,0.00360842997728317,"TN","ALL"
"3187",0.0330303527718842,0.00351909378984691,"TN","ALL"
"3188",0.0337582547177456,0.00350135298559515,"TN","ALL"
"3189",0.0405390800830752,0.0314003492715137,"TN","ALL"
"3190",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3191",0.0338477069653264,0.00350135298559515,"TN","ALL"
"3192",0.0337571122192643,0.00350135298559515,"TN","ALL"
"3193",0.0340287908026637,0.00350135298559515,"TN","ALL"
"3194",0.0337601833708849,0.00350135298559515,"TN","ALL"
"3195",0.0315220568725372,0.00314308752181183,"TN","ALL"
"3196",0.0333193094479985,0.0518184314197368,"TN","ALL"
"3197",0.0327474480843541,0.0180572874998882,"TN","ALL"
"3198",0.0442815197949978,0.0722323714606135,"TN","ALL"
"3199",0.0334808182431353,0.00351021267690024,"TN","ALL"
"3200",0.0260667089441238,0.00181413294445063,"TN","ALL"
