"","GW16.Neurons","GW26.GABAergic.neurons","GW23.GABAergic.neurons","GW16.Stem.cells","GW26.Neurons","GW10.Neurons","GW23.Neurons","GW10.Stem.cells","GW16.GABAergic.neurons","GW19.Neurons","GW26.OPC","GW26.Astrocytes","GW12.Neurons","GW09.Stem.cells","GW26.Microglia","GW09.Neurons","GW23.OPC","GW19.GABAergic.neurons","GW13.Neurons","GW08.Neurons","GW16.OPC","GW12.Stem.cells","GW16.Microglia","GW23.Microglia","week_10.hPeric","week_10.hRgl2a","week_11.hRgl2a","week_10.Unk","week_11.hPeric","week_9.Unk","week_6.hProgFPM","week_8.Unk","week_11.hRgl2b","week_9.hGaba","week_6.hProgBP","week_8.hNbM","week_8.hNProg","week_11.hEndo","week_11.Unk","week_6.hProgM","week_6.hProgFPL","week_6.Unk","week_8.hProgBP","week_8.hNbML1","week_9.hNbML5","week_8.hOMTN","week_6.hNProg","week_6.hOMTN","week_11.hRgl3","week_10.hEndo","week_8.hProgFPM","week_8.hRN","week_9.hOMTN","week_10.hDA2","week_10.hRgl3","week_11.hOPC","week_11.hRgl2c","week_10.hNbM","week_10.hDA1","week_9.hProgBP","week_8.hProgM","week_10.hRgl2b","week_7.hRgl2a","week_7.hOMTN","week_7.Unk","week_10.hRgl1","week_7.hProgBP","week_10.hDA0","week_9.hNbGaba","week_9.hDA0","week_9.hDA1","week_9.hNProg","week_8.hProgFPL","week_9.hRgl2a","week_9.hDA2","week_6.hNbML1","week_9.hNbM","week_9.hNbML1","week_6.hNbM","week_10.hGaba"
"TMEM116",0.11743119266055,0.104477611940299,0.0862068965517241,0.138211382113821,0.0508474576271186,0.0752688172043011,0.0666666666666667,0.142857142857143,0.0602409638554217,0.0487804878048781,0.0833333333333333,0.174603174603175,0.0793650793650794,0.16,0.075,0.0285714285714286,0.12,0.0909090909090909,0.1875,0.0666666666666667,0,0.25,0.181818181818182,0,0.0782608695652174,0.09,0.1375,0.0540540540540541,0.0422535211267606,0.0153846153846154,0.175438596491228,0.0555555555555556,0.0833333333333333,0.0217391304347826,0.0434782608695652,0.0697674418604651,0,0.0930232558139535,0.0512820512820513,0.108108108108108,0.147058823529412,0.121212121212121,0.125,0.0333333333333333,0,0,0.111111111111111,0.230769230769231,0.04,0.0833333333333333,0.0434782608695652,0,0.0952380952380952,0.0476190476190476,0.142857142857143,0.0952380952380952,0.05,0.0526315789473684,0,0.111111111111111,0.0555555555555556,0.222222222222222,0,0,0.0588235294117647,0,0.0625,0.125,0.1875,0,0,0,0.0769230769230769,0,0,0,0.0833333333333333,0.1,0,0
"LSS",0.647706422018349,0.502487562189055,0.304597701149425,0.682926829268293,0.423728813559322,0.634408602150538,0.311111111111111,0.666666666666667,0.542168674698795,0.390243902439024,0.486111111111111,0.777777777777778,0.333333333333333,0.48,0.525,0.485714285714286,0.28,0.272727272727273,0.625,0.4,0.785714285714286,0.5,0.818181818181818,0.2,0.0608695652173913,0.44,0.5375,0.135135135135135,0.154929577464789,0.138461538461538,0.175438596491228,0.166666666666667,0.208333333333333,0.152173913043478,0.282608695652174,0.348837209302326,0.209302325581395,0.186046511627907,0.128205128205128,0.27027027027027,0.294117647058824,0.121212121212121,0.21875,0.2,0.206896551724138,0.517241379310345,0.0740740740740741,0.346153846153846,0.44,0.0833333333333333,0.217391304347826,0.272727272727273,0.428571428571429,0.0476190476190476,0.523809523809524,0.238095238095238,0.3,0.210526315789474,0.166666666666667,0.222222222222222,0.444444444444444,0.222222222222222,0.235294117647059,0.176470588235294,0.117647058823529,0.176470588235294,0,0.1875,0.375,0.266666666666667,0.384615384615385,0.307692307692308,0.461538461538462,0.384615384615385,0.25,0.416666666666667,0.25,0.3,0.3,0.1
"MAVS",0.473394495412844,0.450248756218905,0.310344827586207,0.528455284552846,0.330508474576271,0.462365591397849,0.388888888888889,0.595238095238095,0.325301204819277,0.280487804878049,0.486111111111111,0.666666666666667,0.253968253968254,0.36,0.525,0.4,0.4,0.181818181818182,0.1875,0.466666666666667,0.285714285714286,0.25,0.636363636363636,0.6,0.252173913043478,0.43,0.35,0.148648648648649,0.23943661971831,0.184615384615385,0.140350877192982,0.12962962962963,0.3125,0.217391304347826,0.130434782608696,0.13953488372093,0.162790697674419,0.325581395348837,0.205128205128205,0.27027027027027,0.264705882352941,0.0909090909090909,0.15625,0.0333333333333333,0.0689655172413793,0.0689655172413793,0.0740740740740741,0.230769230769231,0.52,0.208333333333333,0.0434782608695652,0.0909090909090909,0.285714285714286,0.238095238095238,0.380952380952381,0.333333333333333,0.35,0.210526315789474,0.166666666666667,0.166666666666667,0.111111111111111,0.166666666666667,0,0.117647058823529,0,0.176470588235294,0.125,0.1875,0.125,0.0666666666666667,0.307692307692308,0.307692307692308,0.307692307692308,0.307692307692308,0,0.166666666666667,0.416666666666667,0.2,0.2,0.2
"DMWD",0.372477064220184,0.480099502487562,0.298850574712644,0.373983739837398,0.322033898305085,0.258064516129032,0.2,0.464285714285714,0.313253012048193,0.146341463414634,0.402777777777778,0.698412698412698,0.0793650793650794,0.24,0.575,0.2,0.28,0.0454545454545455,0.0625,0.0666666666666667,0.285714285714286,0.0833333333333333,0.636363636363636,0.3,0.0869565217391304,0.25,0.3875,0.0945945945945946,0.154929577464789,0.0307692307692308,0.0350877192982456,0.037037037037037,0.3125,0.0434782608695652,0.195652173913043,0.0697674418604651,0.0465116279069767,0.232558139534884,0.230769230769231,0.108108108108108,0.176470588235294,0.0606060606060606,0.1875,0.166666666666667,0.0344827586206897,0.206896551724138,0.0740740740740741,0.115384615384615,0.2,0.0416666666666667,0.130434782608696,0.181818181818182,0.0952380952380952,0.0476190476190476,0.238095238095238,0.285714285714286,0.25,0.210526315789474,0.277777777777778,0,0.0555555555555556,0.222222222222222,0,0.0588235294117647,0,0.294117647058824,0.0625,0.1875,0.125,0.0666666666666667,0.0769230769230769,0,0.153846153846154,0,0,0.0833333333333333,0,0.1,0,0.4
"EP300",0.43302752293578,0.487562189054726,0.327586206896552,0.520325203252033,0.271186440677966,0.419354838709677,0.277777777777778,0.630952380952381,0.337349397590361,0.219512195121951,0.416666666666667,0.619047619047619,0.222222222222222,0.32,0.575,0.371428571428571,0.44,0.181818181818182,0.3125,0.4,0.357142857142857,0.416666666666667,0.727272727272727,0.7,0.304347826086957,0.36,0.4875,0.283783783783784,0.338028169014085,0.323076923076923,0.315789473684211,0.277777777777778,0.333333333333333,0.456521739130435,0.434782608695652,0.348837209302326,0.372093023255814,0.348837209302326,0.230769230769231,0.378378378378378,0.617647058823529,0.212121212121212,0.375,0.433333333333333,0.379310344827586,0.448275862068966,0.407407407407407,0.5,0.36,0.25,0.434782608695652,0.363636363636364,0.476190476190476,0.19047619047619,0.285714285714286,0.285714285714286,0.2,0.473684210526316,0.277777777777778,0.222222222222222,0.5,0.277777777777778,0.352941176470588,0.294117647058824,0.0588235294117647,0.352941176470588,0.1875,0.4375,0.375,0.266666666666667,0.538461538461538,0.461538461538462,0.615384615384615,0.538461538461538,0.333333333333333,0.333333333333333,0.416666666666667,0.8,0.4,0.1
"PPP2R5D",0.322935779816514,0.296019900497512,0.172413793103448,0.414634146341463,0.305084745762712,0.301075268817204,0.211111111111111,0.380952380952381,0.204819277108434,0.24390243902439,0.236111111111111,0.412698412698413,0.19047619047619,0.22,0.25,0.428571428571429,0.28,0.0909090909090909,0.5,0.533333333333333,0.285714285714286,0.333333333333333,0.0909090909090909,0.1,0.0869565217391304,0.22,0.1375,0.189189189189189,0.0845070422535211,0.0923076923076923,0.157894736842105,0.111111111111111,0.145833333333333,0.0869565217391304,0.130434782608696,0.0930232558139535,0.0930232558139535,0.0697674418604651,0.179487179487179,0.135135135135135,0.264705882352941,0.0606060606060606,0.0625,0.0666666666666667,0.103448275862069,0.103448275862069,0.111111111111111,0.307692307692308,0.16,0.0833333333333333,0,0.227272727272727,0.333333333333333,0.142857142857143,0.0952380952380952,0.238095238095238,0.2,0.210526315789474,0.333333333333333,0.111111111111111,0.111111111111111,0.166666666666667,0.117647058823529,0.176470588235294,0,0.0588235294117647,0.125,0.1875,0.125,0.0666666666666667,0.0769230769230769,0.0769230769230769,0.153846153846154,0.0769230769230769,0.166666666666667,0.25,0.166666666666667,0.4,0.1,0.3
"ARHGAP21",0.840366972477064,0.776119402985075,0.609195402298851,0.951219512195122,0.652542372881356,0.688172043010753,0.644444444444444,0.69047619047619,0.710843373493976,0.573170731707317,0.708333333333333,0.920634920634921,0.587301587301587,0.4,0.85,0.571428571428571,0.72,0.545454545454545,0.4375,0.6,0.857142857142857,0.75,1,0.6,0.330434782608696,0.62,0.7,0.554054054054054,0.267605633802817,0.553846153846154,0.403508771929825,0.351851851851852,0.458333333333333,0.630434782608696,0.565217391304348,0.511627906976744,0.395348837209302,0.441860465116279,0.512820512820513,0.648648648648649,0.470588235294118,0.272727272727273,0.5,0.566666666666667,0.620689655172414,0.551724137931034,0.37037037037037,0.461538461538462,0.72,0.333333333333333,0.260869565217391,0.5,0.523809523809524,0.523809523809524,0.523809523809524,0.523809523809524,0.65,0.684210526315789,0.722222222222222,0.5,0.388888888888889,0.555555555555556,0.352941176470588,0.588235294117647,0.647058823529412,0.705882352941177,0.625,0.375,0.4375,0.466666666666667,0.846153846153846,0.461538461538462,0.769230769230769,0.692307692307692,0.5,0.333333333333333,0.666666666666667,0.8,0.9,0.4
"SCOC",0.741284403669725,0.67910447761194,0.488505747126437,0.878048780487805,0.61864406779661,0.580645161290323,0.566666666666667,0.726190476190476,0.578313253012048,0.536585365853659,0.763888888888889,0.746031746031746,0.492063492063492,0.68,0.8,0.857142857142857,0.64,0.318181818181818,0.5625,0.666666666666667,0.642857142857143,0.666666666666667,0.727272727272727,0.8,0.48695652173913,0.67,0.5625,0.554054054054054,0.394366197183099,0.338461538461538,0.56140350877193,0.407407407407407,0.395833333333333,0.369565217391304,0.565217391304348,0.488372093023256,0.325581395348837,0.395348837209302,0.358974358974359,0.756756756756757,0.617647058823529,0.424242424242424,0.4375,0.366666666666667,0.310344827586207,0.793103448275862,0.481481481481481,0.923076923076923,0.96,0.416666666666667,0.478260869565217,0.545454545454545,0.666666666666667,0.523809523809524,0.80952380952381,0.619047619047619,0.4,0.578947368421053,0.611111111111111,0.333333333333333,0.388888888888889,0.388888888888889,0.411764705882353,0.647058823529412,0.411764705882353,0.470588235294118,0.5625,0.4375,0.6875,0.266666666666667,0.461538461538462,0.538461538461538,0.384615384615385,0.384615384615385,0.25,0.833333333333333,0.583333333333333,0.9,0.7,0.6
"PRR14L",0.429357798165138,0.303482587064677,0.235632183908046,0.48780487804878,0.26271186440678,0.268817204301075,0.222222222222222,0.380952380952381,0.349397590361446,0.219512195121951,0.180555555555556,0.317460317460317,0.158730158730159,0.18,0.325,0.2,0.12,0.0909090909090909,0.125,0.2,0.357142857142857,0.333333333333333,0.909090909090909,0.4,0.11304347826087,0.2,0.1625,0.148648648648649,0.0704225352112676,0.138461538461538,0.087719298245614,0.111111111111111,0.104166666666667,0.173913043478261,0.173913043478261,0.186046511627907,0.116279069767442,0.186046511627907,0.153846153846154,0.243243243243243,0.382352941176471,0.0606060606060606,0.15625,0.3,0.172413793103448,0.344827586206897,0.111111111111111,0.269230769230769,0.12,0.0416666666666667,0.173913043478261,0.0909090909090909,0.19047619047619,0.285714285714286,0.0476190476190476,0.0952380952380952,0.1,0.157894736842105,0.277777777777778,0.0555555555555556,0.222222222222222,0.388888888888889,0.117647058823529,0.176470588235294,0.0588235294117647,0.117647058823529,0.125,0,0.0625,0.333333333333333,0.307692307692308,0.230769230769231,0.230769230769231,0.153846153846154,0.0833333333333333,0.0833333333333333,0.25,0.2,0,0.1
"DQX1",0,0.00995024875621891,0.00574712643678161,0,0.00847457627118644,0,0,0,0.0120481927710843,0.0121951219512195,0.0277777777777778,0.0317460317460317,0,0.02,0,0,0.04,0,0,0,0,0,0,0,0,0,0.025,0.0135135135135135,0,0,0,0,0,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSDE1",0.946788990825688,0.870646766169154,0.867816091954023,0.975609756097561,0.864406779661017,0.967741935483871,0.877777777777778,0.892857142857143,0.927710843373494,0.963414634146341,0.888888888888889,0.968253968253968,0.825396825396825,0.94,0.9,0.942857142857143,0.8,0.590909090909091,0.9375,0.933333333333333,0.928571428571429,1,1,0.7,0.834782608695652,0.84,0.6875,0.608108108108108,0.816901408450704,0.569230769230769,0.842105263157895,0.722222222222222,0.583333333333333,0.717391304347826,0.91304347826087,0.813953488372093,0.697674418604651,0.813953488372093,0.58974358974359,0.891891891891892,0.882352941176471,0.818181818181818,0.75,0.9,0.827586206896552,0.96551724137931,0.814814814814815,0.961538461538462,0.8,0.791666666666667,0.91304347826087,0.818181818181818,0.904761904761905,0.952380952380952,0.761904761904762,0.761904761904762,0.75,0.842105263157895,0.944444444444444,0.722222222222222,0.944444444444444,0.777777777777778,0.764705882352941,0.941176470588235,0.705882352941177,0.647058823529412,0.9375,0.75,0.625,0.8,0.769230769230769,0.769230769230769,1,0.769230769230769,0.833333333333333,1,0.833333333333333,0.9,0.9,0.9
"ECPAS",0.365137614678899,0.398009950248756,0.189655172413793,0.495934959349593,0.313559322033898,0.236559139784946,0.266666666666667,0.30952380952381,0.240963855421687,0.280487804878049,0.458333333333333,0.492063492063492,0.174603174603175,0.16,0.475,0.142857142857143,0.24,0.0909090909090909,0.4375,0.466666666666667,0.357142857142857,0.0833333333333333,0.363636363636364,0.2,0.173913043478261,0.15,0.2125,0.162162162162162,0.112676056338028,0.123076923076923,0.12280701754386,0.0555555555555556,0.166666666666667,0.217391304347826,0.152173913043478,0.0930232558139535,0.0232558139534884,0.186046511627907,0.102564102564103,0.216216216216216,0.147058823529412,0.0606060606060606,0.1875,0.133333333333333,0.172413793103448,0.241379310344828,0.111111111111111,0.346153846153846,0.28,0.125,0.130434782608696,0.0909090909090909,0.380952380952381,0.142857142857143,0.285714285714286,0.0952380952380952,0.2,0.263157894736842,0.444444444444444,0.111111111111111,0.0555555555555556,0.166666666666667,0.117647058823529,0.294117647058824,0,0.176470588235294,0.125,0.3125,0.25,0.266666666666667,0.0769230769230769,0.0769230769230769,0.153846153846154,0.0769230769230769,0.416666666666667,0.25,0.166666666666667,0,0.1,0.1
"NLRP7",0,0,0,0,0,0.010752688172043,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.0208333333333333,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0.0625,0,0.0625,0,0,0,0,0,0,0,0,0,0,0
"SKA2",0.921100917431193,0.639303482587065,0.626436781609195,0.943089430894309,0.652542372881356,0.881720430107527,0.688888888888889,0.94047619047619,0.795180722891566,0.817073170731707,0.847222222222222,0.777777777777778,0.793650793650794,0.86,0.6,0.942857142857143,0.76,0.727272727272727,0.75,0.933333333333333,0.857142857142857,1,0.727272727272727,0.4,0.4,0.55,0.475,0.297297297297297,0.464788732394366,0.276923076923077,0.701754385964912,0.462962962962963,0.354166666666667,0.282608695652174,0.630434782608696,0.465116279069767,0.395348837209302,0.348837209302326,0.256410256410256,0.513513513513513,0.764705882352941,0.454545454545455,0.625,0.3,0.241379310344828,0.551724137931034,0.37037037037037,0.769230769230769,0.56,0.291666666666667,0.739130434782609,0.409090909090909,0.476190476190476,0.285714285714286,0.523809523809524,0.476190476190476,0.65,0.473684210526316,0.388888888888889,0.5,0.666666666666667,0.333333333333333,0.588235294117647,0.705882352941177,0.235294117647059,0.352941176470588,0.5,0.1875,0.3125,0.4,0.384615384615385,0.307692307692308,0.538461538461538,0.230769230769231,0.0833333333333333,0.416666666666667,0.333333333333333,0.5,0.2,0.2
"CCSER2",0.579816513761468,0.537313432835821,0.448275862068966,0.634146341463415,0.440677966101695,0.408602150537634,0.477777777777778,0.44047619047619,0.397590361445783,0.621951219512195,0.569444444444444,0.777777777777778,0.396825396825397,0.28,0.525,0.457142857142857,0.44,0.272727272727273,0.5,0.266666666666667,0.571428571428571,0.25,0.818181818181818,0.6,0.31304347826087,0.32,0.45,0.189189189189189,0.394366197183099,0.246153846153846,0.12280701754386,0.037037037037037,0.145833333333333,0.304347826086957,0.217391304347826,0.209302325581395,0.116279069767442,0.27906976744186,0.128205128205128,0.0810810810810811,0.176470588235294,0,0.125,0.233333333333333,0.241379310344828,0.379310344827586,0.111111111111111,0.346153846153846,0.44,0.166666666666667,0.173913043478261,0.181818181818182,0.428571428571429,0.333333333333333,0.333333333333333,0.19047619047619,0.25,0.315789473684211,0.444444444444444,0.222222222222222,0.222222222222222,0,0.117647058823529,0.235294117647059,0.235294117647059,0.294117647058824,0.125,0.25,0.4375,0.333333333333333,0.461538461538462,0.153846153846154,0.230769230769231,0.384615384615385,0.333333333333333,0.25,0.333333333333333,0.2,0,0.2
"CSNK2B",0.968807339449541,0.798507462686567,0.735632183908046,0.975609756097561,0.830508474576271,0.913978494623656,0.777777777777778,0.928571428571429,0.879518072289157,0.902439024390244,0.875,0.968253968253968,0.888888888888889,0.96,0.95,1,0.92,0.772727272727273,0.8125,0.933333333333333,1,0.916666666666667,1,0.8,0.0608695652173913,0.05,0.0375,0,0.028169014084507,0,0.0175438596491228,0,0.0208333333333333,0,0.0434782608695652,0.0232558139534884,0.0232558139534884,0.0465116279069767,0,0.0540540540540541,0.0294117647058824,0,0.09375,0.0666666666666667,0.0689655172413793,0,0.037037037037037,0,0,0,0.0434782608695652,0.0454545454545455,0,0.0952380952380952,0.142857142857143,0.0476190476190476,0,0.0526315789473684,0.111111111111111,0,0.0555555555555556,0.0555555555555556,0.117647058823529,0.0588235294117647,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0.1
"MYH10",0.669724770642202,0.614427860696517,0.637931034482759,0.796747967479675,0.542372881355932,0.774193548387097,0.566666666666667,0.833333333333333,0.55421686746988,0.707317073170732,0.708333333333333,0.746031746031746,0.571428571428571,0.64,0.525,0.714285714285714,0.76,0.681818181818182,0.75,0.733333333333333,0.714285714285714,0.916666666666667,0.545454545454545,0.6,0.530434782608696,0.63,0.5875,0.432432432432432,0.422535211267606,0.338461538461538,0.614035087719298,0.425925925925926,0.395833333333333,0.521739130434783,0.717391304347826,0.558139534883721,0.534883720930233,0.744186046511628,0.307692307692308,0.783783783783784,0.735294117647059,0.454545454545455,0.59375,0.566666666666667,0.551724137931034,0.793103448275862,0.62962962962963,0.769230769230769,0.6,0.75,0.565217391304348,0.5,0.714285714285714,0.523809523809524,0.333333333333333,0.714285714285714,0.6,0.578947368421053,0.5,0.722222222222222,0.388888888888889,0.5,0.588235294117647,0.529411764705882,0.294117647058824,0.470588235294118,0.5,0.5,0.3125,0.333333333333333,0.615384615384615,0.461538461538462,0.692307692307692,0.538461538461538,0.75,0.75,0.833333333333333,0.8,0.3,0.6
"TMC4",0.0165137614678899,0.0174129353233831,0.028735632183908,0.024390243902439,0,0,0,0,0,0.0121951219512195,0.0277777777777778,0.0317460317460317,0.0158730158730159,0,0,0,0,0,0.0625,0,0,0,0,0,0.0869565217391304,0.02,0.0125,0,0.0704225352112676,0,0.0175438596491228,0,0,0,0,0,0,0.0232558139534884,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0
"DHFR2",0.16697247706422,0.116915422885572,0.0804597701149425,0.203252032520325,0.110169491525424,0.0752688172043011,0.155555555555556,0.226190476190476,0.0843373493975904,0.0853658536585366,0.166666666666667,0.142857142857143,0.0476190476190476,0.14,0.175,0.114285714285714,0.16,0,0.0625,0,0.142857142857143,0.25,0.181818181818182,0,0.0869565217391304,0.13,0.1,0.0675675675675676,0.0985915492957746,0,0.0526315789473684,0,0.0208333333333333,0.0434782608695652,0.0652173913043478,0.0465116279069767,0.0930232558139535,0.0697674418604651,0.0769230769230769,0.108108108108108,0.147058823529412,0.0909090909090909,0.125,0.1,0.103448275862069,0.0689655172413793,0.037037037037037,0.115384615384615,0.2,0,0.0434782608695652,0.0454545454545455,0.142857142857143,0,0.0952380952380952,0,0.05,0,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0.117647058823529,0,0,0.176470588235294,0,0,0,0.0666666666666667,0.0769230769230769,0.0769230769230769,0.153846153846154,0,0.166666666666667,0,0,0,0,0
"TNPO3",0.412844036697248,0.318407960199005,0.275862068965517,0.471544715447154,0.245762711864407,0.505376344086022,0.333333333333333,0.523809523809524,0.349397590361446,0.378048780487805,0.305555555555556,0.396825396825397,0.365079365079365,0.26,0.35,0.457142857142857,0.44,0.272727272727273,0.375,0.466666666666667,0.285714285714286,0.25,0.272727272727273,0.1,0.226086956521739,0.33,0.2125,0.243243243243243,0.211267605633803,0.184615384615385,0.175438596491228,0.12962962962963,0.208333333333333,0.195652173913043,0.195652173913043,0.162790697674419,0.116279069767442,0.209302325581395,0.128205128205128,0.27027027027027,0.441176470588235,0.333333333333333,0.15625,0.233333333333333,0.379310344827586,0.241379310344828,0.111111111111111,0.384615384615385,0.12,0.166666666666667,0.304347826086957,0.0909090909090909,0.19047619047619,0.142857142857143,0.19047619047619,0.285714285714286,0.3,0.105263157894737,0.277777777777778,0.111111111111111,0.166666666666667,0.111111111111111,0.117647058823529,0.352941176470588,0.117647058823529,0.235294117647059,0.1875,0.3125,0.1875,0.133333333333333,0.230769230769231,0.461538461538462,0.307692307692308,0.153846153846154,0.0833333333333333,0.25,0.25,0.2,0.2,0.1
"SNAP91",0.554128440366973,0.616915422885572,0.413793103448276,0.560975609756098,0.415254237288136,0.462365591397849,0.322222222222222,0.416666666666667,0.349397590361446,0.378048780487805,0.555555555555556,0.666666666666667,0.476190476190476,0.08,0.675,0.342857142857143,0.48,0.181818181818182,0.3125,0.2,0.714285714285714,0.416666666666667,0.454545454545455,0.2,0.104347826086957,0.18,0.05,0.310810810810811,0,0.184615384615385,0.0350877192982456,0.0555555555555556,0.0208333333333333,0.434782608695652,0.0434782608695652,0.186046511627907,0.0232558139534884,0.0465116279069767,0.256410256410256,0.0540540540540541,0,0.0303030303030303,0.03125,0.3,0.241379310344828,0.275862068965517,0.037037037037037,0.307692307692308,0.12,0.0416666666666667,0.0869565217391304,0.181818181818182,0.380952380952381,0.523809523809524,0.19047619047619,0.238095238095238,0.1,0.368421052631579,0.722222222222222,0,0,0,0,0.411764705882353,0.235294117647059,0.470588235294118,0.0625,0.5,0.625,0.266666666666667,0.846153846153846,0,0.230769230769231,0.230769230769231,0.416666666666667,0.333333333333333,0.5,0.8,0.3,0.4
"ARHGEF18",0.227522935779817,0.258706467661692,0.14367816091954,0.186991869918699,0.144067796610169,0.150537634408602,0.111111111111111,0.321428571428571,0.192771084337349,0.0609756097560976,0.166666666666667,0.301587301587302,0.0793650793650794,0.06,0.225,0.114285714285714,0.2,0.136363636363636,0.125,0.0666666666666667,0.0714285714285714,0,0.454545454545455,0.1,0.0260869565217391,0.09,0.0875,0.0675675675675676,0.0704225352112676,0.0153846153846154,0.0526315789473684,0.0925925925925926,0.104166666666667,0.130434782608696,0.152173913043478,0,0.0697674418604651,0.0232558139534884,0.0512820512820513,0.216216216216216,0.147058823529412,0.0303030303030303,0,0.1,0.0689655172413793,0.0344827586206897,0.037037037037037,0.192307692307692,0.28,0.0833333333333333,0,0,0.142857142857143,0.0476190476190476,0.0952380952380952,0.19047619047619,0,0.105263157894737,0.0555555555555556,0,0.166666666666667,0.166666666666667,0.0588235294117647,0,0,0.117647058823529,0.0625,0,0.0625,0,0.153846153846154,0.0769230769230769,0.230769230769231,0,0.0833333333333333,0.166666666666667,0.25,0,0,0.1
"PFN2",0.961467889908257,0.940298507462687,0.902298850574713,0.983739837398374,0.830508474576271,0.881720430107527,0.9,0.94047619047619,0.951807228915663,0.817073170731707,0.861111111111111,0.952380952380952,0.920634920634921,0.86,0.825,0.971428571428571,0.88,0.772727272727273,0.75,0.866666666666667,0.928571428571429,1,0.909090909090909,0.8,0.31304347826087,0.84,0.85,0.621621621621622,0.422535211267606,0.261538461538462,0.912280701754386,0.796296296296296,0.625,0.608695652173913,0.739130434782609,0.837209302325581,0.744186046511628,0.418604651162791,0.538461538461538,0.864864864864865,0.941176470588235,0.757575757575758,0.71875,0.833333333333333,0.241379310344828,0.96551724137931,0.555555555555556,0.923076923076923,0.84,0.416666666666667,0.91304347826087,0.863636363636364,0.380952380952381,0.666666666666667,0.571428571428571,0.619047619047619,0.7,0.631578947368421,0.833333333333333,0.444444444444444,0.944444444444444,0.722222222222222,0.529411764705882,0.411764705882353,0.235294117647059,0.529411764705882,0.3125,0.625,0.5,0.333333333333333,0.538461538461538,0.307692307692308,1,0.538461538461538,0.916666666666667,0.833333333333333,0.333333333333333,0.6,0.7,0.5
"PDS5A",0.544954128440367,0.45273631840796,0.327586206896552,0.715447154471545,0.38135593220339,0.43010752688172,0.344444444444444,0.607142857142857,0.457831325301205,0.317073170731707,0.402777777777778,0.571428571428571,0.253968253968254,0.5,0.475,0.314285714285714,0.32,0.318181818181818,0.4375,0.4,0.571428571428571,0.666666666666667,0.545454545454545,0.3,0.2,0.2,0.275,0.027027027027027,0.253521126760563,0.123076923076923,0.263157894736842,0.12962962962963,0.145833333333333,0.260869565217391,0.41304347826087,0.209302325581395,0.186046511627907,0.325581395348837,0.153846153846154,0.405405405405405,0.558823529411765,0.151515151515152,0.3125,0.3,0.275862068965517,0.413793103448276,0.185185185185185,0.269230769230769,0.32,0.125,0.260869565217391,0.181818181818182,0.428571428571429,0.380952380952381,0.333333333333333,0.19047619047619,0.15,0.315789473684211,0.166666666666667,0.333333333333333,0.277777777777778,0.277777777777778,0.352941176470588,0.235294117647059,0.117647058823529,0.0588235294117647,0.25,0.0625,0.25,0.266666666666667,0.230769230769231,0.384615384615385,0.538461538461538,0.384615384615385,0.0833333333333333,0.333333333333333,0.166666666666667,0.5,0,0
"PTPN3",0.0532110091743119,0.0771144278606965,0.0402298850574713,0.040650406504065,0.0169491525423729,0.010752688172043,0.0666666666666667,0.0833333333333333,0.0602409638554217,0.0365853658536585,0.0277777777777778,0.0793650793650794,0,0.06,0.025,0.0571428571428571,0.04,0,0,0,0,0.0833333333333333,0,0.1,0.0434782608695652,0.07,0.0125,0.0135135135135135,0,0.0307692307692308,0.0350877192982456,0.0185185185185185,0.0208333333333333,0.0434782608695652,0,0,0,0.0465116279069767,0.0256410256410256,0,0.0294117647058824,0.0303030303030303,0,0.0333333333333333,0.0344827586206897,0.0344827586206897,0,0,0.08,0,0.0434782608695652,0,0.0952380952380952,0.0476190476190476,0,0,0,0,0.111111111111111,0,0.0555555555555556,0,0,0.0588235294117647,0,0,0,0,0,0,0.0769230769230769,0.0769230769230769,0,0,0.166666666666667,0,0,0.2,0,0.1
