"","GW16.Neurons","GW26.GABAergic.neurons","GW23.GABAergic.neurons","GW16.Stem.cells","GW26.Neurons","GW10.Neurons","GW23.Neurons","GW10.Stem.cells","GW16.GABAergic.neurons","GW19.Neurons","GW26.OPC","GW26.Astrocytes","GW12.Neurons","GW09.Stem.cells","GW26.Microglia","GW09.Neurons","GW23.OPC","GW19.GABAergic.neurons","GW13.Neurons","GW08.Neurons","GW16.OPC","GW12.Stem.cells","GW16.Microglia","GW23.Microglia","week_10.hPeric","week_10.hRgl2a","week_11.hRgl2a","week_10.Unk","week_11.hPeric","week_9.Unk","week_6.hProgFPM","week_8.Unk","week_11.hRgl2b","week_9.hGaba","week_6.hProgBP","week_8.hNbM","week_8.hNProg","week_11.hEndo","week_11.Unk","week_6.hProgM","week_6.hProgFPL","week_6.Unk","week_8.hProgBP","week_8.hNbML1","week_9.hNbML5","week_8.hOMTN","week_6.hNProg","week_6.hOMTN","week_11.hRgl3","week_10.hEndo","week_8.hProgFPM","week_8.hRN","week_9.hOMTN","week_10.hDA2","week_10.hRgl3","week_11.hOPC","week_11.hRgl2c","week_10.hNbM","week_10.hDA1","week_9.hProgBP","week_8.hProgM","week_10.hRgl2b","week_7.hRgl2a","week_7.hOMTN","week_7.Unk","week_10.hRgl1","week_7.hProgBP","week_10.hDA0","week_9.hNbGaba","week_9.hDA0","week_9.hDA1","week_9.hNProg","week_8.hProgFPL","week_9.hRgl2a","week_9.hDA2","week_6.hNbML1","week_9.hNbM","week_9.hNbML1","week_6.hNbM","week_10.hGaba"
"RSRC1",0.319266055045872,0.298507462686567,0.281609195402299,0.382113821138211,0.26271186440678,0.290322580645161,0.233333333333333,0.261904761904762,0.228915662650602,0.402439024390244,0.402777777777778,0.349206349206349,0.222222222222222,0.28,0.4,0.228571428571429,0.52,0.272727272727273,0.1875,0.133333333333333,0.357142857142857,0.25,0.272727272727273,0.4,0.156521739130435,0.26,0.3375,0.175675675675676,0.183098591549296,0.0769230769230769,0.333333333333333,0.203703703703704,0.3125,0.130434782608696,0.434782608695652,0.27906976744186,0.232558139534884,0.186046511627907,0.128205128205128,0.486486486486487,0.5,0.181818181818182,0.40625,0.266666666666667,0.137931034482759,0.413793103448276,0.222222222222222,0.307692307692308,0.32,0.333333333333333,0.391304347826087,0.227272727272727,0.0952380952380952,0.0952380952380952,0.333333333333333,0.285714285714286,0.6,0.263157894736842,0.222222222222222,0.111111111111111,0.388888888888889,0.277777777777778,0.294117647058824,0.294117647058824,0.176470588235294,0.117647058823529,0.5,0.25,0,0.2,0.153846153846154,0.307692307692308,0.615384615384615,0.307692307692308,0.333333333333333,0.25,0.166666666666667,0.2,0.1,0.3
"LRRC31",0.0036697247706422,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869565217391304,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.0769230769230769,0,0,0,0,0,0.1,0,0
"NRROS",0,0.00497512437810945,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JAKMIP1",0.326605504587156,0.358208955223881,0.195402298850575,0.268292682926829,0.313559322033898,0.161290322580645,0.366666666666667,0.130952380952381,0.216867469879518,0.329268292682927,0.263888888888889,0.317460317460317,0.285714285714286,0.06,0.275,0.171428571428571,0.2,0.136363636363636,0.125,0.2,0.571428571428571,0.333333333333333,0.272727272727273,0.3,0.0347826086956522,0.01,0.0125,0.0675675675675676,0,0.0461538461538462,0,0,0,0,0,0,0,0,0.0512820512820513,0,0,0,0,0.0666666666666667,0.0689655172413793,0.0344827586206897,0,0.0384615384615385,0,0,0,0.0909090909090909,0.142857142857143,0.142857142857143,0,0.0476190476190476,0,0,0.277777777777778,0,0,0.0555555555555556,0,0,0,0,0,0,0.125,0.0666666666666667,0.0769230769230769,0.153846153846154,0,0,0.0833333333333333,0,0,0,0,0.2
"DHX15",0.71743119266055,0.490049751243781,0.494252873563218,0.869918699186992,0.5,0.741935483870968,0.466666666666667,0.845238095238095,0.590361445783133,0.48780487804878,0.666666666666667,0.587301587301587,0.492063492063492,0.72,0.5,0.714285714285714,0.68,0.5,0.625,0.733333333333333,0.714285714285714,0.916666666666667,0.818181818181818,0.3,0.347826086956522,0.48,0.4125,0.256756756756757,0.436619718309859,0.184615384615385,0.578947368421053,0.388888888888889,0.166666666666667,0.217391304347826,0.521739130434783,0.441860465116279,0.372093023255814,0.348837209302326,0.307692307692308,0.567567567567568,0.882352941176471,0.333333333333333,0.4375,0.566666666666667,0.310344827586207,0.517241379310345,0.666666666666667,0.730769230769231,0.4,0.541666666666667,0.521739130434783,0.545454545454545,0.333333333333333,0.238095238095238,0.285714285714286,0.380952380952381,0.25,0.578947368421053,0.388888888888889,0.222222222222222,0.555555555555556,0.277777777777778,0.529411764705882,0.352941176470588,0.294117647058824,0.470588235294118,0.1875,0.4375,0.3125,0.2,0.384615384615385,0.461538461538462,0.846153846153846,0.153846153846154,0.416666666666667,0.5,0.666666666666667,0.6,0.4,0.2
"PDS5A",0.544954128440367,0.45273631840796,0.327586206896552,0.715447154471545,0.38135593220339,0.43010752688172,0.344444444444444,0.607142857142857,0.457831325301205,0.317073170731707,0.402777777777778,0.571428571428571,0.253968253968254,0.5,0.475,0.314285714285714,0.32,0.318181818181818,0.4375,0.4,0.571428571428571,0.666666666666667,0.545454545454545,0.3,0.2,0.2,0.275,0.027027027027027,0.253521126760563,0.123076923076923,0.263157894736842,0.12962962962963,0.145833333333333,0.260869565217391,0.41304347826087,0.209302325581395,0.186046511627907,0.325581395348837,0.153846153846154,0.405405405405405,0.558823529411765,0.151515151515152,0.3125,0.3,0.275862068965517,0.413793103448276,0.185185185185185,0.269230769230769,0.32,0.125,0.260869565217391,0.181818181818182,0.428571428571429,0.380952380952381,0.333333333333333,0.19047619047619,0.15,0.315789473684211,0.166666666666667,0.333333333333333,0.277777777777778,0.277777777777778,0.352941176470588,0.235294117647059,0.117647058823529,0.0588235294117647,0.25,0.0625,0.25,0.266666666666667,0.230769230769231,0.384615384615385,0.538461538461538,0.384615384615385,0.0833333333333333,0.333333333333333,0.166666666666667,0.5,0,0
"FRYL",0.442201834862385,0.412935323383085,0.252873563218391,0.520325203252033,0.271186440677966,0.387096774193548,0.233333333333333,0.523809523809524,0.421686746987952,0.353658536585366,0.375,0.492063492063492,0.396825396825397,0.46,0.35,0.457142857142857,0.28,0.363636363636364,0.375,0.133333333333333,0.5,0.5,0.454545454545455,0.4,0.295652173913043,0.41,0.2875,0.135135135135135,0.352112676056338,0.292307692307692,0.350877192982456,0.222222222222222,0.375,0.391304347826087,0.347826086956522,0.302325581395349,0.27906976744186,0.441860465116279,0.128205128205128,0.513513513513513,0.352941176470588,0.0606060606060606,0.25,0.366666666666667,0.241379310344828,0.344827586206897,0.185185185185185,0.269230769230769,0.4,0.375,0.391304347826087,0.318181818181818,0.476190476190476,0.285714285714286,0.476190476190476,0.19047619047619,0.5,0.263157894736842,0.5,0.111111111111111,0.333333333333333,0.388888888888889,0.176470588235294,0.235294117647059,0.176470588235294,0.294117647058824,0.25,0.5625,0.3125,0.533333333333333,0.538461538461538,0.615384615384615,0.153846153846154,0.307692307692308,0.5,0.333333333333333,0.333333333333333,0.2,0.1,0.2
"POLR2B",0.651376146788991,0.45273631840796,0.459770114942529,0.715447154471545,0.5,0.731182795698925,0.533333333333333,0.630952380952381,0.373493975903614,0.597560975609756,0.638888888888889,0.46031746031746,0.555555555555556,0.58,0.35,0.828571428571429,0.52,0.318181818181818,0.625,0.8,0.428571428571429,0.666666666666667,0.454545454545455,0.4,0.48695652173913,0.5,0.375,0.486486486486487,0.352112676056338,0.323076923076923,0.596491228070175,0.314814814814815,0.3125,0.630434782608696,0.5,0.534883720930233,0.348837209302326,0.27906976744186,0.179487179487179,0.459459459459459,0.5,0.393939393939394,0.53125,0.633333333333333,0.413793103448276,0.689655172413793,0.518518518518518,0.692307692307692,0.2,0.416666666666667,0.304347826086957,0.454545454545455,0.666666666666667,0.380952380952381,0.333333333333333,0.333333333333333,0.45,0.684210526315789,0.555555555555556,0.555555555555556,0.611111111111111,0.388888888888889,0.529411764705882,0.411764705882353,0.352941176470588,0.470588235294118,0.25,0.5,0.5,0.4,0.538461538461538,0.384615384615385,0.615384615384615,0.384615384615385,0.583333333333333,0.416666666666667,0.416666666666667,0.7,0.6,0.5
"SCOC",0.741284403669725,0.67910447761194,0.488505747126437,0.878048780487805,0.61864406779661,0.580645161290323,0.566666666666667,0.726190476190476,0.578313253012048,0.536585365853659,0.763888888888889,0.746031746031746,0.492063492063492,0.68,0.8,0.857142857142857,0.64,0.318181818181818,0.5625,0.666666666666667,0.642857142857143,0.666666666666667,0.727272727272727,0.8,0.48695652173913,0.67,0.5625,0.554054054054054,0.394366197183099,0.338461538461538,0.56140350877193,0.407407407407407,0.395833333333333,0.369565217391304,0.565217391304348,0.488372093023256,0.325581395348837,0.395348837209302,0.358974358974359,0.756756756756757,0.617647058823529,0.424242424242424,0.4375,0.366666666666667,0.310344827586207,0.793103448275862,0.481481481481481,0.923076923076923,0.96,0.416666666666667,0.478260869565217,0.545454545454545,0.666666666666667,0.523809523809524,0.80952380952381,0.619047619047619,0.4,0.578947368421053,0.611111111111111,0.333333333333333,0.388888888888889,0.388888888888889,0.411764705882353,0.647058823529412,0.411764705882353,0.470588235294118,0.5625,0.4375,0.6875,0.266666666666667,0.461538461538462,0.538461538461538,0.384615384615385,0.384615384615385,0.25,0.833333333333333,0.583333333333333,0.9,0.7,0.6
"OTUD4",0.396330275229358,0.296019900497512,0.281609195402299,0.365853658536585,0.194915254237288,0.204301075268817,0.177777777777778,0.392857142857143,0.27710843373494,0.0731707317073171,0.291666666666667,0.349206349206349,0.174603174603175,0.22,0.4,0.142857142857143,0.36,0.0909090909090909,0.1875,0.2,0.571428571428571,0.416666666666667,0.181818181818182,0.3,0.234782608695652,0.23,0.1875,0.0810810810810811,0.183098591549296,0.2,0.140350877192982,0.166666666666667,0.166666666666667,0.326086956521739,0.0869565217391304,0.116279069767442,0.0697674418604651,0.209302325581395,0.128205128205128,0.162162162162162,0.205882352941176,0.121212121212121,0.1875,0.2,0.172413793103448,0.241379310344828,0.185185185185185,0.0769230769230769,0.24,0.125,0.0434782608695652,0.0454545454545455,0.238095238095238,0.0476190476190476,0.0476190476190476,0.19047619047619,0.05,0.315789473684211,0.166666666666667,0.166666666666667,0.0555555555555556,0.166666666666667,0.352941176470588,0.176470588235294,0,0.117647058823529,0.1875,0.1875,0.25,0.133333333333333,0.153846153846154,0.230769230769231,0.307692307692308,0.307692307692308,0.333333333333333,0,0.25,0.2,0.2,0.3
"RAPGEF2",0.456880733944954,0.430348258706468,0.310344827586207,0.463414634146341,0.355932203389831,0.451612903225806,0.266666666666667,0.535714285714286,0.301204819277108,0.195121951219512,0.513888888888889,0.571428571428571,0.333333333333333,0.16,0.55,0.428571428571429,0.28,0.0909090909090909,0.25,0.4,0.571428571428571,0.166666666666667,0.545454545454545,0.6,0.269565217391304,0.2,0.275,0.22972972972973,0.225352112676056,0.246153846153846,0.105263157894737,0.0740740740740741,0.125,0.41304347826087,0.152173913043478,0.255813953488372,0.162790697674419,0.27906976744186,0.0769230769230769,0.216216216216216,0.117647058823529,0.0303030303030303,0.25,0.133333333333333,0.310344827586207,0.241379310344828,0.111111111111111,0.192307692307692,0.2,0.333333333333333,0.217391304347826,0.227272727272727,0.238095238095238,0.238095238095238,0,0.19047619047619,0.25,0.368421052631579,0.388888888888889,0.166666666666667,0.277777777777778,0.277777777777778,0.235294117647059,0.294117647058824,0,0.294117647058824,0.0625,0.125,0.5,0.266666666666667,0.461538461538462,0.230769230769231,0.384615384615385,0.230769230769231,0.0833333333333333,0,0.5,0.3,0.1,0
"SDHA",0.544954128440367,0.378109452736318,0.46551724137931,0.634146341463415,0.330508474576271,0.451612903225806,0.488888888888889,0.535714285714286,0.457831325301205,0.475609756097561,0.625,0.650793650793651,0.412698412698413,0.42,0.425,0.6,0.72,0.227272727272727,0.5625,0.6,0.571428571428571,0.5,0.545454545454545,0.6,0.121739130434783,0.17,0.1125,0.0810810810810811,0.169014084507042,0.0769230769230769,0.192982456140351,0.185185185185185,0.125,0.0652173913043478,0.173913043478261,0.0465116279069767,0.0697674418604651,0.209302325581395,0.0769230769230769,0.324324324324324,0.205882352941176,0.0909090909090909,0.21875,0.133333333333333,0.0689655172413793,0.103448275862069,0.185185185185185,0.307692307692308,0.08,0.25,0.260869565217391,0.136363636363636,0.0476190476190476,0.0952380952380952,0.238095238095238,0.19047619047619,0.25,0.315789473684211,0.222222222222222,0.111111111111111,0.333333333333333,0,0.176470588235294,0.117647058823529,0.117647058823529,0.176470588235294,0.0625,0.0625,0.0625,0,0.230769230769231,0.0769230769230769,0.230769230769231,0.307692307692308,0.0833333333333333,0.5,0,0.1,0,0.1
"ZDHHC11",0.0807339449541284,0.22636815920398,0.109195402298851,0.0975609756097561,0.169491525423729,0.129032258064516,0.1,0.154761904761905,0.036144578313253,0.109756097560976,0.125,0.349206349206349,0.142857142857143,0.06,0.175,0.171428571428571,0.08,0.0909090909090909,0.4375,0.133333333333333,0.285714285714286,0.166666666666667,0,0.1,0.0347826086956522,0.08,0.075,0.0675675675675676,0,0,0,0,0.0416666666666667,0.0652173913043478,0.0434782608695652,0.0930232558139535,0.0465116279069767,0.0232558139534884,0,0.0540540540540541,0.0588235294117647,0,0.03125,0,0.0344827586206897,0.0344827586206897,0,0.0384615384615385,0,0,0,0.0909090909090909,0.0952380952380952,0.142857142857143,0.0952380952380952,0.0476190476190476,0.05,0.157894736842105,0,0.0555555555555556,0,0,0.117647058823529,0,0.0588235294117647,0,0.0625,0.0625,0.0625,0,0.0769230769230769,0.153846153846154,0,0.0769230769230769,0,0,0.0833333333333333,0.2,0,0.1
"ANKRD55",0,0.0199004975124378,0.00574712643678161,0,0,0.021505376344086,0,0,0,0,0.0138888888888889,0,0,0,0.025,0,0,0,0,0,0,0,0,0.1,0.0173913043478261,0,0.0125,0.0810810810810811,0,0.0153846153846154,0,0.0185185185185185,0,0,0,0,0,0,0.0256410256410256,0,0.0294117647058824,0,0,0.0333333333333333,0.0344827586206897,0,0,0,0,0.0833333333333333,0,0,0,0.0476190476190476,0,0,0,0,0.111111111111111,0,0,0,0.0588235294117647,0,0.0588235294117647,0,0,0.125,0.0625,0,0,0.0769230769230769,0,0,0,0.0833333333333333,0,0.1,0,0.1
"IQGAP2",0.122935779816514,0.0597014925373134,0.0574712643678161,0.300813008130081,0.0423728813559322,0.0645161290322581,0.0444444444444444,0.345238095238095,0.120481927710843,0.0487804878048781,0.111111111111111,0.380952380952381,0.0158730158730159,0.1,0.15,0.0285714285714286,0.04,0.0454545454545455,0.125,0,0.0714285714285714,0.166666666666667,0.272727272727273,0,0.121739130434783,0.33,0.4375,0.0135135135135135,0.183098591549296,0.0307692307692308,0.105263157894737,0.0185185185185185,0.25,0.0217391304347826,0.195652173913043,0.0232558139534884,0,0.348837209302326,0.0512820512820513,0.189189189189189,0.117647058823529,0.0909090909090909,0.125,0.0333333333333333,0.0344827586206897,0.103448275862069,0.037037037037037,0.0769230769230769,0.4,0.375,0.0869565217391304,0.0454545454545455,0,0.0952380952380952,0.0952380952380952,0.285714285714286,0.25,0.105263157894737,0,0.166666666666667,0.222222222222222,0.0555555555555556,0.117647058823529,0,0,0.0588235294117647,0,0.0625,0,0.0666666666666667,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.230769230769231,0.0833333333333333,0.0833333333333333,0,0,0,0
"CCNH",0.66605504587156,0.398009950248756,0.350574712643678,0.739837398373984,0.372881355932203,0.645161290322581,0.3,0.714285714285714,0.542168674698795,0.560975609756098,0.486111111111111,0.555555555555556,0.523809523809524,0.58,0.425,0.857142857142857,0.36,0.409090909090909,0.5,0.466666666666667,0.714285714285714,0.833333333333333,0.545454545454545,0.6,0.356521739130435,0.36,0.3375,0.189189189189189,0.267605633802817,0.215384615384615,0.333333333333333,0.185185185185185,0.3125,0.0652173913043478,0.326086956521739,0.418604651162791,0.27906976744186,0.13953488372093,0.102564102564103,0.378378378378378,0.323529411764706,0.121212121212121,0.09375,0.233333333333333,0.137931034482759,0.344827586206897,0.185185185185185,0.307692307692308,0.36,0.375,0.304347826086957,0.0909090909090909,0.238095238095238,0.238095238095238,0.238095238095238,0.238095238095238,0.35,0.526315789473684,0.388888888888889,0.333333333333333,0.388888888888889,0.277777777777778,0.411764705882353,0.294117647058824,0.117647058823529,0.470588235294118,0.375,0.3125,0.3125,0.2,0.230769230769231,0.153846153846154,0.153846153846154,0.384615384615385,0.166666666666667,0.0833333333333333,0.416666666666667,0.4,0.2,0.2
"CSNK1G3",0.445871559633028,0.281094527363184,0.281609195402299,0.40650406504065,0.228813559322034,0.301075268817204,0.233333333333333,0.464285714285714,0.313253012048193,0.329268292682927,0.361111111111111,0.380952380952381,0.253968253968254,0.3,0.3,0.371428571428571,0.4,0.318181818181818,0.0625,0.2,0.357142857142857,0.333333333333333,0.454545454545455,0.1,0.165217391304348,0.16,0.1375,0.148648648648649,0.197183098591549,0.184615384615385,0.12280701754386,0.0740740740740741,0.0625,0.217391304347826,0.130434782608696,0.0930232558139535,0.162790697674419,0.186046511627907,0.0512820512820513,0.243243243243243,0.0588235294117647,0.0303030303030303,0.1875,0.0666666666666667,0.172413793103448,0.275862068965517,0.0740740740740741,0.423076923076923,0.12,0.125,0.0869565217391304,0.272727272727273,0.19047619047619,0.142857142857143,0.238095238095238,0.142857142857143,0.2,0.210526315789474,0.111111111111111,0.111111111111111,0.222222222222222,0,0.117647058823529,0.117647058823529,0,0.0588235294117647,0,0.1875,0.25,0.0666666666666667,0.384615384615385,0.0769230769230769,0.153846153846154,0.0769230769230769,0.0833333333333333,0.0833333333333333,0.25,0.4,0.4,0.2
"SMAD5",0.370642201834862,0.373134328358209,0.28735632183908,0.544715447154472,0.26271186440678,0.43010752688172,0.222222222222222,0.69047619047619,0.27710843373494,0.24390243902439,0.541666666666667,0.571428571428571,0.19047619047619,0.6,0.475,0.571428571428571,0.4,0.409090909090909,0.0625,0.466666666666667,0.571428571428571,0.25,0.545454545454545,0.4,0.443478260869565,0.53,0.6,0.216216216216216,0.507042253521127,0.153846153846154,0.280701754385965,0.314814814814815,0.354166666666667,0.195652173913043,0.304347826086957,0.302325581395349,0.325581395348837,0.418604651162791,0.41025641025641,0.351351351351351,0.294117647058824,0.212121212121212,0.25,0.266666666666667,0.413793103448276,0.448275862068966,0.259259259259259,0.346153846153846,0.6,0.375,0.304347826086957,0.318181818181818,0.428571428571429,0.333333333333333,0.19047619047619,0.238095238095238,0.55,0.315789473684211,0.277777777777778,0.444444444444444,0.5,0.388888888888889,0.352941176470588,0.117647058823529,0.117647058823529,0.352941176470588,0.3125,0.375,0.0625,0.2,0.230769230769231,0.384615384615385,0.230769230769231,0.538461538461538,0.166666666666667,0.25,0.333333333333333,0.5,0.1,0.2
"PCDHGA11",0.0018348623853211,0.00248756218905473,0.00574712643678161,0.00813008130081301,0.00847457627118644,0.010752688172043,0.0111111111111111,0.0119047619047619,0,0,0.0138888888888889,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.00869565217391304,0,0.0125,0,0,0,0,0,0.0208333333333333,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0526315789473684,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGAP26",0.124770642201835,0.174129353233831,0.149425287356322,0.146341463414634,0.127118644067797,0.182795698924731,0.0666666666666667,0.119047619047619,0.0481927710843374,0.0487804878048781,0.138888888888889,0.26984126984127,0.0793650793650794,0.12,0.375,0.142857142857143,0.08,0.0454545454545455,0.0625,0,0.0714285714285714,0,0.454545454545455,0.4,0.408695652173913,0.04,0.0875,0.0540540540540541,0.47887323943662,0.0615384615384615,0.0350877192982456,0.037037037037037,0.0833333333333333,0.0869565217391304,0.0652173913043478,0,0.0465116279069767,0.162790697674419,0.0512820512820513,0.108108108108108,0.0588235294117647,0.0303030303030303,0.03125,0,0,0.0689655172413793,0.037037037037037,0.115384615384615,0,0.25,0.0434782608695652,0,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0476190476190476,0,0,0.0555555555555556,0,0.0555555555555556,0.111111111111111,0,0,0.0588235294117647,0.117647058823529,0,0.0625,0.125,0.0666666666666667,0,0,0,0,0,0,0,0.1,0,0.1
"DOCK2",0.0403669724770642,0.0497512437810945,0.028735632183908,0.0487804878048781,0,0,0.0444444444444444,0.0119047619047619,0.0481927710843374,0,0.0277777777777778,0.0317460317460317,0,0,0.525,0,0.04,0,0,0,0.0714285714285714,0,0.545454545454545,0.7,0.00869565217391304,0,0.025,0.0135135135135135,0,0.0153846153846154,0.0175438596491228,0,0,0.0217391304347826,0.0217391304347826,0,0.0232558139534884,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.05,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MXD3",0.321100917431193,0.189054726368159,0.028735632183908,0.617886178861789,0.110169491525424,0.236559139784946,0.0222222222222222,0.571428571428571,0.301204819277108,0.0853658536585366,0.361111111111111,0.142857142857143,0.158730158730159,0.34,0.2,0.285714285714286,0.08,0.0454545454545455,0.375,0.2,0.214285714285714,0.333333333333333,0.636363636363636,0.1,0.0347826086956522,0.07,0.1,0.0135135135135135,0.028169014084507,0.0307692307692308,0.087719298245614,0.0185185185185185,0.166666666666667,0.0217391304347826,0.0869565217391304,0.0465116279069767,0.0697674418604651,0.0232558139534884,0.0769230769230769,0.0810810810810811,0.205882352941176,0.0303030303030303,0.0625,0.0333333333333333,0.0689655172413793,0.137931034482759,0.0740740740740741,0.0384615384615385,0,0.0416666666666667,0.173913043478261,0,0.0476190476190476,0.0476190476190476,0,0.0952380952380952,0.1,0.0526315789473684,0,0.222222222222222,0.111111111111111,0.0555555555555556,0.117647058823529,0,0,0.0588235294117647,0.125,0,0,0,0,0,0.153846153846154,0.0769230769230769,0,0.0833333333333333,0,0,0,0
"HNRNPAB",0.752293577981651,0.577114427860697,0.396551724137931,0.821138211382114,0.5,0.559139784946237,0.244444444444444,0.75,0.63855421686747,0.51219512195122,0.527777777777778,0.650793650793651,0.349206349206349,0.56,0.575,0.514285714285714,0.4,0.590909090909091,0.4375,0.266666666666667,0.642857142857143,0.666666666666667,0.909090909090909,0.5,0.278260869565217,0.27,0.35,0.243243243243243,0.380281690140845,0.292307692307692,0.43859649122807,0.314814814814815,0.291666666666667,0.369565217391304,0.695652173913043,0.534883720930233,0.348837209302326,0.325581395348837,0.282051282051282,0.621621621621622,0.676470588235294,0.242424242424242,0.5,0.633333333333333,0.482758620689655,0.448275862068966,0.333333333333333,0.615384615384615,0.28,0.375,0.608695652173913,0.454545454545455,0.285714285714286,0.380952380952381,0.19047619047619,0.380952380952381,0.3,0.473684210526316,0.388888888888889,0.388888888888889,0.611111111111111,0.166666666666667,0.235294117647059,0.294117647058824,0.235294117647059,0.294117647058824,0.1875,0.125,0.375,0.133333333333333,0.538461538461538,0.461538461538462,0.846153846153846,0.230769230769231,0.333333333333333,0.333333333333333,0.166666666666667,0.6,0.4,0.3
"ZNF354A",0.346788990825688,0.256218905472637,0.155172413793103,0.317073170731707,0.23728813559322,0.247311827956989,0.177777777777778,0.261904761904762,0.204819277108434,0.292682926829268,0.111111111111111,0.317460317460317,0.206349206349206,0,0.2,0.114285714285714,0.36,0.136363636363636,0.0625,0.2,0.214285714285714,0.25,0.272727272727273,0.3,0.0434782608695652,0.06,0.1,0.0540540540540541,0.0985915492957746,0.123076923076923,0.0350877192982456,0.0555555555555556,0.0208333333333333,0.217391304347826,0.0652173913043478,0.0465116279069767,0.0232558139534884,0.13953488372093,0.0256410256410256,0.0810810810810811,0.0882352941176471,0,0.03125,0.0666666666666667,0.103448275862069,0.0689655172413793,0.0740740740740741,0.0769230769230769,0.08,0.0416666666666667,0,0.227272727272727,0.142857142857143,0,0,0,0,0.105263157894737,0,0.166666666666667,0.111111111111111,0,0,0,0.0588235294117647,0.0588235294117647,0.0625,0,0,0.133333333333333,0.0769230769230769,0.153846153846154,0.153846153846154,0.0769230769230769,0,0.0833333333333333,0.0833333333333333,0.2,0,0
"ADAMTS2",0,0.027363184079602,0.00574712643678161,0,0.00847457627118644,0,0,0.0357142857142857,0.0120481927710843,0,0.0138888888888889,0.0317460317460317,0,0,0.025,0,0,0,0,0,0,0,0,0,0.0173913043478261,0.13,0.075,0.0405405405405405,0,0.0307692307692308,0,0,0.0208333333333333,0.0652173913043478,0.0434782608695652,0.0232558139534884,0.0232558139534884,0,0,0.0540540540540541,0,0,0,0,0.0689655172413793,0,0.037037037037037,0.153846153846154,0.24,0.0416666666666667,0,0,0.0476190476190476,0,0.238095238095238,0.0476190476190476,0.05,0.0526315789473684,0.0555555555555556,0,0,0.0555555555555556,0.0588235294117647,0.176470588235294,0,0.0588235294117647,0,0,0.0625,0.0666666666666667,0.153846153846154,0,0,0.0769230769230769,0,0,0.0833333333333333,0,0,0
"WRNIP1",0.330275229357798,0.335820895522388,0.17816091954023,0.308943089430894,0.194915254237288,0.21505376344086,0.122222222222222,0.261904761904762,0.216867469879518,0.134146341463415,0.388888888888889,0.444444444444444,0.253968253968254,0.12,0.375,0.114285714285714,0.12,0.181818181818182,0,0.133333333333333,0.5,0.333333333333333,0.545454545454545,0.3,0.130434782608696,0.12,0.15,0.148648648648649,0.23943661971831,0.123076923076923,0.087719298245614,0.0555555555555556,0.0416666666666667,0.217391304347826,0.0434782608695652,0.116279069767442,0.116279069767442,0.302325581395349,0.179487179487179,0.0810810810810811,0.205882352941176,0.151515151515152,0.1875,0.1,0.137931034482759,0.206896551724138,0.037037037037037,0.153846153846154,0.16,0.0416666666666667,0.173913043478261,0.136363636363636,0.238095238095238,0.285714285714286,0.285714285714286,0.19047619047619,0.1,0.210526315789474,0.333333333333333,0.333333333333333,0.222222222222222,0.111111111111111,0.117647058823529,0.176470588235294,0.0588235294117647,0.235294117647059,0.125,0.125,0.375,0.133333333333333,0.307692307692308,0.153846153846154,0.230769230769231,0,0.166666666666667,0.0833333333333333,0.0833333333333333,0.3,0.2,0.1
"NHLRC1",0.0972477064220184,0.0348258706467662,0.0632183908045977,0.130081300813008,0.0254237288135593,0.129032258064516,0.0333333333333333,0.0833333333333333,0.072289156626506,0.0731707317073171,0.0694444444444444,0.0158730158730159,0,0,0.05,0.0571428571428571,0.16,0,0.0625,0.0666666666666667,0.0714285714285714,0.0833333333333333,0,0.1,0,0.01,0.0125,0.0135135135135135,0,0,0.0175438596491228,0,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0.0344827586206897,0.0344827586206897,0,0,0,0,0,0.0454545454545455,0,0,0.0476190476190476,0.0476190476190476,0,0,0,0.0555555555555556,0.0555555555555556,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0
